tournament	date	date_real	aName	bName	aSets	bSets	aS1	aS2	aS3	aS4	aS5	bS1	bS2	bS3	bS4	bS5	surface	level	federation
M15+H Bagnoles-de-l'Orne 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Amaury Delmas 	Julien De Cuyper 	2	0	6	6	 	 	 	4	2	 	 	 	CLAY 	futures 	ITF
M15+H Bagnoles-de-l'Orne 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Paul Valsecchi 	Lucas Bouquet 	2	1	3	6	1	 	 	6	2	6	 	 	CLAY 	futures 	ITF
M15+H Bagnoles-de-l'Orne 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Paul Valsecchi 	Joris Moret 	2	0	6	6	 	 	 	2	3	 	 	 	CLAY 	futures 	ITF
M15+H Bagnoles-de-l'Orne 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Louis Dussin 	Martin Van Der Meerschen 	2	0	6	7	 	 	 	4	6	 	 	 	CLAY 	futures 	ITF
M15+H Bagnoles-de-l'Orne 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Louis Dussin 	Louis Lechevretel 	2	0	6	6	 	 	 	4	2	 	 	 	CLAY 	futures 	ITF
M15+H Bagnoles-de-l'Orne 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Piotr Matuszewski 	Quentin Gueydan 	2	0	7	6	 	 	 	5	2	 	 	 	CLAY 	futures 	ITF
M15+H Bagnoles-de-l'Orne 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Piotr Matuszewski 	Max Westphal 	2	0	7	6	 	 	 	6	4	 	 	 	CLAY 	futures 	ITF
M15+H Bagnoles-de-l'Orne 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Stuart Parker 	Alexandre Peyrot 	2	0	6	6	 	 	 	4	2	 	 	 	CLAY 	futures 	ITF
M15+H Bagnoles-de-l'Orne 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Stuart Parker 	Maxence Broville 	2	0	6	6	 	 	 	3	3	 	 	 	CLAY 	futures 	ITF
M15+H Bagnoles-de-l'Orne 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Maxence Bertimon 	Alessandro Dragoni 	2	1	6	4	1	 	 	2	6	3	 	 	CLAY 	futures 	ITF
M15+H Bagnoles-de-l'Orne 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Julien De Cuyper 	Jack Oswald 	2	0	6	6	 	 	 	2	2	 	 	 	CLAY 	futures 	ITF
M15+H Bagnoles-de-l'Orne 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Martin Van Der Meerschen 	Davide Pozzi 	2	0	6	6	 	 	 	0	0	 	 	 	CLAY 	futures 	ITF
M25 Tucson 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Mousheg Hovhannisyan 	Jonah Wilson 	2	1	3	6	1	 	 	6	3	8	 	 	HARD 	futures 	ITF
M25 Tucson 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Alexios Halebian 	Jacob Brumm 	2	1	6	4	1	 	 	3	6	8	 	 	HARD 	futures 	ITF
M25 Tucson 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Gage Brymer 	Jesse Ross 	2	0	6	6	 	 	 	4	2	 	 	 	HARD 	futures 	ITF
M25 Tucson 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Julian Bradley 	Filip Malbasic 	2	0	7	7	 	 	 	6	6	 	 	 	HARD 	futures 	ITF
M25 Tucson 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Alexander Cozbinov 	Austin Rapp 	2	0	6	6	 	 	 	2	3	 	 	 	HARD 	futures 	ITF
M25 Tucson 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Lucas Poullain 	Luke Vandecasteele 	2	0	6	6	 	 	 	2	1	 	 	 	HARD 	futures 	ITF
M25 Tucson 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Errol Smith 	Kooros Ghasemi 	2	0	6	6	 	 	 	4	2	 	 	 	HARD 	futures 	ITF
M25 Tucson 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Alejandro Reguant 	Omni Kumar 	2	0	6	6	 	 	 	4	3	 	 	 	HARD 	futures 	ITF
M25 Tucson 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Aleksandar Kovacevic 	Igor Karpovets 	2	0	7	7	 	 	 	5	5	 	 	 	HARD 	futures 	ITF
M25 Tucson 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Mitchell Thomas Mcdaniels 	Sean Robles 	2	1	6	0	1	 	 	3	6	8	 	 	HARD 	futures 	ITF
M25 Tucson 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Siphosothando Montsi 	Kento Tagashira 	2	0	6	6	 	 	 	4	1	 	 	 	HARD 	futures 	ITF
M25 Tucson 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Alexander Lebedev 	Carlos Hassey 	2	0	6	6	 	 	 	2	0	 	 	 	HARD 	futures 	ITF
Sydney International - Sydney 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Sam Querrey 	Malek Jaziri 	1	0	6	4	 	 	 	1	1	 	 	 	HARD 	atp 	ATP
Sydney International - Sydney 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Guido Andreozzi 	Matthew Ebden 	2	1	3	6	6	 	 	6	3	4	 	 	HARD 	atp 	ATP
Sydney International - Sydney 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Yoshihito Nishioka 	Ryan Harrison 	2	0	6	6	 	 	 	4	2	 	 	 	HARD 	atp 	ATP
Sydney International - Sydney 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Reilly Opelka 	Albert Ramos Vinolas 	2	0	6	6	 	 	 	3	4	 	 	 	HARD 	atp 	ATP
Sydney International - Sydney 2019 	07/01/2019 00:00	2019-01-07 00:00:00	Alex De Minaur 	Dusan Lajovic 	2	0	6	6	 	 	 	4	3	 	 	 	HARD 	atp 	ATP
ASB Classic - Auckland 2019 	08/01/2019 00:00	2019-01-08 00:00:00	David Ferrer 	Robin Haase 	2	0	6	6	 	 	 	2	1	 	 	 	HARD 	atp 	ATP
ASB Classic - Auckland 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Jose Statham 	Hyeon Chung 	2	0	7	6	 	 	 	5	3	 	 	 	HARD 	atp 	ATP
ASB Classic - Auckland 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Leonardo Mayer 	Steve Johnson 	2	0	7	6	 	 	 	5	3	 	 	 	HARD 	atp 	ATP
ASB Classic - Auckland 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Peter Gojowczyk 	Guido Pella 	2	1	6	3	6	 	 	1	6	2	 	 	HARD 	atp 	ATP
ASB Classic - Auckland 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Ugo Humbert 	Pablo Cuevas 	2	0	7	6	 	 	 	5	1	 	 	 	HARD 	atp 	ATP
Australian Open - Melbourne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Sergiy Stakhovsky 	Kenny de Schepper 	2	1	6	4	6	 	 	3	6	3	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Tobias Kamke 	Facundo Bagnis 	2	0	6	6	 	 	 	4	3	 	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Dustin Brown 	Carlos Berlocq 	2	1	3	6	7	 	 	6	1	5	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Peter Polansky 	Ernesto Escobedo 	2	1	6	3	6	 	 	4	6	4	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Tim Smyczek 	Lukas Lacko 	2	1	6	4	7	 	 	4	6	6	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Aleksandr Nedovesov 	Dennis Novak 	2	0	7	6	 	 	 	6	0	 	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Jason Jung 	Gian Marco Moroni 	2	1	3	6	7	 	 	6	1	6	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Luca Vanni 	Alessandro Giannessi 	2	0	6	6	 	 	 	4	4	 	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Marcelo Arevalo 	Antoine Hoang 	2	0	7	6	 	 	 	6	4	 	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Hiroki Moriya 	Rinky Hijikata 	2	1	7	2	6	 	 	6	6	3	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Henri Laaksonen 	Casper Ruud 	2	0	6	6	 	 	 	2	4	 	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Blaz Rola 	Adam Pavlasek 	2	0	7	6	 	 	 	5	3	 	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Gleb Sakharov 	Quentin Halys 	2	0	6	6	 	 	 	2	4	 	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Thiago Moura Monteiro 	Aleksandar Vukic 	2	1	3	7	6	 	 	6	6	3	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Joao Domingues 	Constant Lestienne 	2	0	6	6	 	 	 	4	4	 	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Gregoire Barrere 	Duckhee Lee 	2	0	6	6	 	 	 	3	2	 	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Juan Ignacio Londero 	Tommy Robredo 	2	0	7	7	 	 	 	5	5	 	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Oscar Otte 	Salvatore Caruso 	2	0	6	7	 	 	 	3	6	 	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Cem Ilkel 	Egor Gerasimov 	2	1	3	6	7	 	 	6	3	6	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Thanasi Kokkinakis 	Mohamed Safwat 	2	0	6	7	 	 	 	2	6	 	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Ramkumar Ramanathan 	Sergio Gutierrez Ferrol 	2	0	6	6	 	 	 	3	2	 	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Pedja Krstin 	Nikola Milojevic 	2	1	4	6	7	 	 	6	4	6	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Calvin Hemery 	Alexander Crnokrak 	2	0	7	7	 	 	 	6	6	 	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Christopher Eubanks 	Corentin Moutet 	2	1	2	6	6	 	 	6	1	4	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Pedro Martinez Portero 	Andrea Arnaboldi 	2	0	6	6	 	 	 	3	3	 	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Sebastian Ofner 	Yasutaka Uchiyama 	2	0	7	7	 	 	 	6	6	 	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Maxime Janvier 	Facundo Arguello 	2	1	5	6	6	 	 	7	0	4	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Dominik Koepfer 	Blake Ellis 	2	1	3	6	6	 	 	6	0	3	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Miomir Kecmanovic 	Gianluigi Quinzi 	2	1	6	3	6	 	 	4	6	3	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Lloyd Harris 	Zdenek Kolar 	2	0	6	6	 	 	 	2	1	 	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Felix Auger Aliassime 	Arthur De Greef 	2	0	6	7	 	 	 	2	6	 	 	 	HARD 	grandSlam 	GS
Australian Open - Melbourne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Rudolf Molleker 	Guilherme Clezar 	2	0	7	7	 	 	 	6	6	 	 	 	HARD 	grandSlam 	GS
Canberra Challenger 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Zhe Li 	Marc Andrea Huesler 	2	0	6	7	 	 	 	2	6	 	 	 	HARD 	challeger 	ATP
Canberra Challenger 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Tomislav Brkic 	Hugo Nys 	2	1	6	4	7	 	 	2	6	5	 	 	HARD 	challeger 	ATP
Canberra Challenger 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Sadio Doumbia 	Marc Polmans 	2	0	6	6	 	 	 	3	4	 	 	 	HARD 	challeger 	ATP
Canberra Challenger 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Renzo Olivo 	Sem Verbeek 	2	1	4	6	7	 	 	6	4	6	 	 	HARD 	challeger 	ATP
Canberra Challenger 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Tak Khunn Wang 	Matthew Christopher Romios 	2	0	7	6	 	 	 	6	0	 	 	 	HARD 	challeger 	ATP
Canberra Challenger 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Harry Bourchier 	Roberto Carballes Baena 	2	1	7	1	6	 	 	6	6	3	 	 	HARD 	challeger 	ATP
Canberra Challenger 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Tristan Lamasine 	Michael Look 	2	0	6	6	 	 	 	2	2	 	 	 	HARD 	challeger 	ATP
Canberra Challenger 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Hubert Hurkacz 	Chun Hsin Tseng 	2	0	6	6	 	 	 	4	4	 	 	 	HARD 	challeger 	ATP
Columbus Challenger 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Vincent Millot 	Dennis Novikov 	2	0	7	7	 	 	 	5	6	 	 	 	I. HARD 	challeger 	ATP
Columbus Challenger 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Gastao Elias 	Jelle Sels 	2	1	6	7	6	 	 	7	6	4	 	 	I. HARD 	challeger 	ATP
Columbus Challenger 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Laurynas Grigelis 	Mathias Bourgue 	2	1	3	6	6	 	 	6	3	4	 	 	I. HARD 	challeger 	ATP
Columbus Challenger 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Norbert Gombos 	Roberto Ortega Olmedo 	2	1	6	5	7	 	 	4	7	6	 	 	I. HARD 	challeger 	ATP
Columbus Challenger 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Marcos Giron 	Carlos Taberner 	2	1	6	3	6	 	 	4	6	3	 	 	I. HARD 	challeger 	ATP
Columbus Challenger 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Filip Peliwo 	Ricardo Ojeda Lara 	2	1	5	6	6	 	 	7	3	3	 	 	I. HARD 	challeger 	ATP
Columbus Challenger 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Mikael Torpegaard 	Jose Hernandez Fernandez 	2	0	6	6	 	 	 	3	0	 	 	 	I. HARD 	challeger 	ATP
Columbus Challenger 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Joao Menezes 	Fabien Reboul 	2	1	6	4	6	 	 	4	6	3	 	 	I. HARD 	challeger 	ATP
Columbus Challenger 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Jan Choinski 	Benjamin Bonzi 	2	0	6	6	 	 	 	3	3	 	 	 	I. HARD 	challeger 	ATP
Columbus Challenger 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Goncalo Oliveira 	Joao Souza 	2	0	6	6	 	 	 	4	1	 	 	 	I. HARD 	challeger 	ATP
Columbus Challenger 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Gijs Brouwer 	Ulises Blanch 	2	0	7	6	 	 	 	6	4	 	 	 	I. HARD 	challeger 	ATP
Columbus Challenger 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Jeff Wolf 	Gianluca Mager 	2	1	4	6	7	 	 	6	3	5	 	 	I. HARD 	challeger 	ATP
Da Nang Challenger 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Marcel Granollers 	Arthur Rinderknech 	2	1	1	6	6	 	 	6	4	4	 	 	HARD 	challeger 	ATP
Da Nang Challenger 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Gerard Granollers 	Zsombor Piros 	2	0	6	6	 	 	 	3	3	 	 	 	HARD 	challeger 	ATP
Da Nang Challenger 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Tsung Hua Yang 	Daniel Nguyen 	2	0	6	6	 	 	 	3	4	 	 	 	HARD 	challeger 	ATP
Da Nang Challenger 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Carlos Boluda Purkiss 	Alafia Ayeni 	2	1	6	6	6	 	 	1	7	0	 	 	HARD 	challeger 	ATP
Da Nang Challenger 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Sebastian Fanselow 	Nam Hoang Ly 	2	1	1	6	6	 	 	6	1	3	 	 	HARD 	challeger 	ATP
Da Nang Challenger 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Riccardo Bonadio 	Alexandre Muller 	2	1	6	5	7	 	 	2	7	6	 	 	HARD 	challeger 	ATP
Da Nang Challenger 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Sumit Nagal 	N.Sriram Balaji 	2	0	7	7	 	 	 	6	6	 	 	 	HARD 	challeger 	ATP
Da Nang Challenger 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Alen Avidzba 	Yusuke Takahashi 	2	0	6	6	 	 	 	4	2	 	 	 	HARD 	challeger 	ATP
M15 Anning 2019 	08/01/2019 00:00	2019-01-08 00:00:00	N. Vijay Sundar Prashanth 	Ray Ho 	2	0	6	6	 	 	 	3	3	 	 	 	CLAY 	futures 	ITF
M15 Anning 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Issei Okamura 	Ti Chen 	2	0	6	7	 	 	 	2	5	 	 	 	CLAY 	futures 	ITF
M15 Anning 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Kuan Yi Lee 	Wei Qiang Zheng 	2	0	6	6	 	 	 	4	2	 	 	 	CLAY 	futures 	ITF
M15 Anning 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Kazuki Nishiwaki 	Tianjia Guo 	2	0	6	6	 	 	 	1	1	 	 	 	CLAY 	futures 	ITF
M15 Anning 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Nitin Kumar Sinha 	Hong Kit Wong 	2	0	6	6	 	 	 	4	1	 	 	 	CLAY 	futures 	ITF
M15 Anning 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Jie Cui 	Jung Woong Na 	2	1	6	3	6	 	 	2	6	4	 	 	CLAY 	futures 	ITF
M15 Manacor 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Laurent Lokoli 	Ivan Nedelko 	2	1	4	6	7	 	 	6	0	5	 	 	CLAY 	futures 	ITF
M15 Manacor 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Adrian Bodmer 	Jonas Trinker 	2	0	6	6	 	 	 	3	4	 	 	 	CLAY 	futures 	ITF
M15 Manacor 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Mohamed Nazim Makhlouf 	Pau Perez Contri 	2	1	6	4	1	 	 	0	6	5	 	 	CLAY 	futures 	ITF
M15 Manacor 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Dennis Uspensky 	Eric Ahren Moonga 	2	0	6	6	 	 	 	2	3	 	 	 	CLAY 	futures 	ITF
M15 Manacor 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Alvaro Lopez San Martin 	Adil Kalyanpur 	2	0	6	7	 	 	 	4	6	 	 	 	CLAY 	futures 	ITF
M15 Manacor 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Juan Pablo Canas Garcia 	Gerard Escandell Juan 	2	0	6	6	 	 	 	2	2	 	 	 	CLAY 	futures 	ITF
M15 Manacor 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Simon Freund 	Sheng Hao Zhou 	2	0	6	6	 	 	 	2	3	 	 	 	CLAY 	futures 	ITF
M15 Manacor 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Sergi Perez Contri 	David Enfedaque Manogue 	2	0	6	6	 	 	 	3	3	 	 	 	CLAY 	futures 	ITF
M15 Manacor 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Andrey Chepelev 	Maximilian Gatev 	2	0	7	6	 	 	 	6	3	 	 	 	CLAY 	futures 	ITF
M15 Manacor 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Francisco Cerundolo 	Rigele Te 	1	0	6	3	 	 	 	2	1	 	 	 	CLAY 	futures 	ITF
M15 Manacor 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Benjamin Winter Lopez 	Jake Hersey 	2	1	6	1	1	 	 	2	6	5	 	 	CLAY 	futures 	ITF
M15 Monastir 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Luca Gelhardt 	Ameur Ben Hassen 	2	0	6	6	 	 	 	1	2	 	 	 	HARD 	futures 	ITF
M15 Monastir 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Denys Klok 	Alexander Romay 	2	0	6	6	 	 	 	0	4	 	 	 	HARD 	futures 	ITF
M15 Monastir 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Hendrik Jebens 	Preston Brown 	2	0	6	6	 	 	 	3	0	 	 	 	HARD 	futures 	ITF
M15 Monastir 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Luca Giacomini 	Pedro Munafo 	2	0	6	6	 	 	 	0	1	 	 	 	HARD 	futures 	ITF
M15 Monastir 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Lucas Catarina 	Allan Deschamps 	2	0	6	6	 	 	 	1	4	 	 	 	HARD 	futures 	ITF
M15 Monastir 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Alexander Shevchenko 	Roman Blokhin 	2	0	6	6	 	 	 	2	0	 	 	 	HARD 	futures 	ITF
M15+H Bagnoles-de-l'Orne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Mick Lescure 	Tom Fawcett 	2	0	6	6	 	 	 	3	4	 	 	 	CLAY 	futures 	ITF
M15+H Bagnoles-de-l'Orne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Lorenzo Frigerio 	Alexis Musialek 	2	0	6	6	 	 	 	2	2	 	 	 	CLAY 	futures 	ITF
M15+H Bagnoles-de-l'Orne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Yanais Laurent 	Arthur Bernabe 	2	0	6	6	 	 	 	3	3	 	 	 	CLAY 	futures 	ITF
M15+H Bagnoles-de-l'Orne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Clement Geens 	Mayeul Darras 	2	0	6	6	 	 	 	3	1	 	 	 	CLAY 	futures 	ITF
M15+H Bagnoles-de-l'Orne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Nicolae Frunza 	Mathieu Perchicot 	2	1	6	5	6	 	 	1	7	4	 	 	CLAY 	futures 	ITF
M15+H Bagnoles-de-l'Orne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Jules Okala 	Daniil Zarichanskyy 	2	0	6	6	 	 	 	2	2	 	 	 	CLAY 	futures 	ITF
M15+H Bagnoles-de-l'Orne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Matteo Martineau 	Florian Lakat 	2	0	6	6	 	 	 	3	4	 	 	 	CLAY 	futures 	ITF
M15+H Bagnoles-de-l'Orne 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Antoine Cornut Chauvinc 	Samuel Brosset 	2	0	6	6	 	 	 	4	2	 	 	 	CLAY 	futures 	ITF
M25 Tucson 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Luis Patino 	Nicolas Alvarez 	2	0	6	6	 	 	 	4	2	 	 	 	HARD 	futures 	ITF
M25 Tucson 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Alexios Halebian 	Alejandro Reguant 	2	0	7	6	 	 	 	5	3	 	 	 	HARD 	futures 	ITF
M25 Tucson 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Jordi Arconada 	Keenan Mayo 	2	0	6	6	 	 	 	4	3	 	 	 	HARD 	futures 	ITF
M25 Tucson 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Julian Bradley 	Gage Brymer 	2	1	1	6	1	 	 	6	4	8	 	 	HARD 	futures 	ITF
M25 Tucson 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Alexander Cozbinov 	Mitchell Thomas Mcdaniels 	2	1	6	1	1	 	 	2	6	6	 	 	HARD 	futures 	ITF
M25 Tucson 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Lucas Poullain 	Aleksandar Kovacevic 	2	0	6	6	 	 	 	0	3	 	 	 	HARD 	futures 	ITF
M25 Tucson 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Aziz Dougaz 	Jonas Eriksson Ziverts 	2	0	6	6	 	 	 	4	2	 	 	 	HARD 	futures 	ITF
M25 Tucson 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Evan Zhu 	Evan Hoyt 	2	0	7	6	 	 	 	6	4	 	 	 	HARD 	futures 	ITF
M25 Tucson 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Siphosothando Montsi 	Mousheg Hovhannisyan 	2	0	6	6	 	 	 	4	1	 	 	 	HARD 	futures 	ITF
M25 Tucson 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Alexander Lebedev 	Errol Smith 	2	0	7	6	 	 	 	5	4	 	 	 	HARD 	futures 	ITF
Sydney International - Sydney 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Andreas Seppi 	Jeremy Chardy 	2	1	7	2	6	 	 	5	6	4	 	 	HARD 	atp 	ATP
Sydney International - Sydney 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Guillermo Garcia Lopez 	Denis Kudla 	2	0	7	6	 	 	 	5	4	 	 	 	HARD 	atp 	ATP
Sydney International - Sydney 2019 	08/01/2019 00:00	2019-01-08 00:00:00	John Millman 	Frances Tiafoe 	2	1	4	7	7	 	 	6	6	5	 	 	HARD 	atp 	ATP
Sydney International - Sydney 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Marton Fucsovics 	James Duckworth 	2	1	3	6	6	 	 	6	3	4	 	 	HARD 	atp 	ATP
Sydney International - Sydney 2019 	08/01/2019 00:00	2019-01-08 00:00:00	Jordan Thompson 	Taro Daniel 	2	1	3	7	6	 	 	6	6	0	 	 	HARD 	atp 	ATP
