tournament,date,aName,bName,aSets,bSets,aS1,aS2,aS3,aS4,aS5,bS1,bS2,bS3,bS4,bS5,surface,level,federation
Tunis Challenger 2019 ,2019-04-15 00:00:00 ,Zdenek Kolar ,David Perez Sanz ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,CLAY ,challeger ,ATP
Tunis Challenger 2019 ,2019-04-15 00:00:00 ,Andrea Vavassori ,Skander Ben Abdallah ,2 ,0 ,6 ,6 , , , ,2 ,0 , , , ,CLAY ,challeger ,ATP
Anning Challenger 2019 ,2019-04-16 00:00:00 ,Uladzimir Ignatik ,Nicolas Barrientos ,2 ,0 ,6 ,6 , , , ,2 ,2 , , , ,CLAY ,challeger ,ATP
Anning Challenger 2019 ,2019-04-16 00:00:00 ,Prajnesh Gunneswaran ,Saketh Sai Myneni ,2 ,0 ,6 ,6 , , , ,2 ,4 , , , ,CLAY ,challeger ,ATP
Anning Challenger 2019 ,2019-04-16 00:00:00 ,Maverick Banes ,Ben Patael ,2 ,1 ,4 ,6 ,7 , , ,6 ,3 ,6 , , ,CLAY ,challeger ,ATP
Anning Challenger 2019 ,2019-04-16 00:00:00 ,Jason Murray Kubler ,Makoto Ochi ,2 ,0 ,6 ,6 , , , ,2 ,1 , , , ,CLAY ,challeger ,ATP
Anning Challenger 2019 ,2019-04-16 00:00:00 ,Alex Bolt ,Yasutaka Uchiyama ,2 ,1 ,2 ,7 ,6 , , ,6 ,6 ,4 , , ,CLAY ,challeger ,ATP
Anning Challenger 2019 ,2019-04-16 00:00:00 ,Adam Pavlasek ,Yunseong Chung ,1 ,0 ,7 ,2 ,3 , , ,6 , ,1 , , ,CLAY ,challeger ,ATP
Anning Challenger 2019 ,2019-04-16 00:00:00 ,Ramkumar Ramanathan ,Yan Bai ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,challeger ,ATP
Anning Challenger 2019 ,2019-04-16 00:00:00 ,Jacob Grills ,Yecong He ,2 ,0 ,6 ,6 , , , ,1 ,4 , , , ,CLAY ,challeger ,ATP
Anning Challenger 2019 ,2019-04-16 00:00:00 ,Zhizhen Zhang ,Aleksandr Nedovesov ,2 ,1 ,7 ,2 ,6 , , ,6 ,6 ,2 , , ,CLAY ,challeger ,ATP
Anning Challenger 2019 ,2019-04-16 00:00:00 ,Goncalo Oliveira ,Ze Zhang ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,CLAY ,challeger ,ATP
Anning Challenger 2019 ,2019-04-16 00:00:00 ,Maxime Janvier ,Tsung Hua Yang ,2 ,1 ,6 ,7 ,7 , , ,7 ,5 ,6 , , ,CLAY ,challeger ,ATP
M15 Antalya 2019 ,2019-04-16 00:00:00 ,Mikhail Fufygin ,Mert Naci Turker ,2 ,1 ,6 ,5 ,1 , , ,0 ,7 ,5 , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-04-16 00:00:00 ,Mikhail Korovin ,Luca Gelhardt ,2 ,0 ,6 ,7 , , , ,2 ,5 , , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-04-16 00:00:00 ,Vladimir Korolev ,Oliver Andersson ,2 ,0 ,6 ,6 , , , ,2 ,0 , , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-04-16 00:00:00 ,Koray Kirci ,Lucas Hellfritsch ,2 ,0 ,6 ,6 , , , ,2 ,4 , , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-04-16 00:00:00 ,Oleg Prihodko ,Tim Heger ,2 ,1 ,4 ,6 ,1 , , ,6 ,1 ,8 , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-04-16 00:00:00 ,Sidane Pontjodikromo ,Andrey Uvarov ,2 ,1 ,4 ,6 ,1 , , ,6 ,3 ,5 , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-04-16 00:00:00 ,Niklas Guttau ,Michael Gloeckler ,2 ,0 ,7 ,6 , , , ,5 ,1 , , , ,CLAY ,futures ,ITF
M15 Antalya 2019 ,2019-04-16 00:00:00 ,Alexander Shevchenko ,Cosmin Ontica ,2 ,0 ,6 ,6 , , , ,4 ,0 , , , ,CLAY ,futures ,ITF
M15 Cairo 2019 ,2019-04-16 00:00:00 ,Marco De Rossi ,Sebastian Brzezinski ,2 ,0 ,6 ,6 , , , ,2 ,1 , , , ,CLAY ,futures ,ITF
M15 Cairo 2019 ,2019-04-16 00:00:00 ,Arturs Lazdins ,Anze Arh ,2 ,1 ,7 ,5 ,1 , , ,5 ,7 ,7 , , ,CLAY ,futures ,ITF
M15 Cairo 2019 ,2019-04-16 00:00:00 ,Manfred Fellin ,Ashraf El Sayed ,2 ,0 ,6 ,6 , , , ,1 ,1 , , , ,CLAY ,futures ,ITF
M15 Cairo 2019 ,2019-04-16 00:00:00 ,Ahmed Mounir ,Moritz Trocker ,2 ,1 ,2 ,7 ,1 , , ,6 ,5 ,6 , , ,CLAY ,futures ,ITF
M15 Cairo 2019 ,2019-04-16 00:00:00 ,Mohamad Gomaa ,Paolo Dagnino ,2 ,0 ,7 ,7 , , , ,5 ,5 , , , ,CLAY ,futures ,ITF
M15 Cairo 2019 ,2019-04-16 00:00:00 ,Pierre Delage ,Muthu Aadhitiya Senthilkumar ,2 ,0 ,6 ,6 , , , ,0 ,3 , , , ,CLAY ,futures ,ITF
M15 Cairo 2019 ,2019-04-16 00:00:00 ,Martin Fekiac ,Roman Blokhin ,2 ,0 ,6 ,6 , , , ,1 ,1 , , , ,CLAY ,futures ,ITF
M15 Cairo 2019 ,2019-04-16 00:00:00 ,Alexandros Skorilas ,Aly Shokeir ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,CLAY ,futures ,ITF
M15 Cancun 2019 ,2019-04-16 00:00:00 ,Ivan Endara ,Naoki Nakagawa ,2 ,1 ,6 ,6 ,1 , , ,4 ,7 ,1 , , ,HARD ,futures ,ITF
M15 Cancun 2019 ,2019-04-16 00:00:00 ,Pavel Krainik ,Isaac Stoute ,2 ,1 ,6 ,6 ,7 , , ,3 ,7 ,6 , , ,HARD ,futures ,ITF
M15 Cancun 2019 ,2019-04-16 00:00:00 ,Wilfredo Gonzalez ,Errol Smith ,2 ,0 ,6 ,6 , , , ,4 ,0 , , , ,HARD ,futures ,ITF
M15 Cancun 2019 ,2019-04-16 00:00:00 ,Quentin Gueydan ,Cameron Green ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,HARD ,futures ,ITF
M15 Cancun 2019 ,2019-04-16 00:00:00 ,Lorenzo Frigerio ,Antoine Bellier ,2 ,1 ,4 ,6 ,6 , , ,6 ,3 ,3 , , ,HARD ,futures ,ITF
M15 Cancun 2019 ,2019-04-16 00:00:00 ,Jorge Brian Panta Herreros ,Tyler Mercier ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,HARD ,futures ,ITF
M15 Cancun 2019 ,2019-04-16 00:00:00 ,Gage Brymer ,George Goldhoff ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,HARD ,futures ,ITF
M15 Cancun 2019 ,2019-04-16 00:00:00 ,Connor Farren ,Julian Cash ,2 ,0 ,6 ,6 , , , ,2 ,2 , , , ,HARD ,futures ,ITF
M15 Cancun 2019 ,2019-04-16 00:00:00 ,Hugo Grenier ,Diego Hidalgo ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,HARD ,futures ,ITF
M15 Cancun 2019 ,2019-04-16 00:00:00 ,Michael Geerts ,Juan Ignacio Batalla ,2 ,0 ,6 ,6 , , , ,2 ,1 , , , ,HARD ,futures ,ITF
M15 Cancun 2019 ,2019-04-16 00:00:00 ,Julian Bradley ,Fernando Yamacita ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,HARD ,futures ,ITF
M15 Cancun 2019 ,2019-04-16 00:00:00 ,Christian Langmo ,Michel Alexandre Fortin ,2 ,0 ,6 ,6 , , , ,1 ,1 , , , ,HARD ,futures ,ITF
M15 Cancun 2019 ,2019-04-16 00:00:00 ,Andrew Watson ,Eduardo Ribeiro ,2 ,0 ,7 ,6 , , , ,5 ,3 , , , ,HARD ,futures ,ITF
M15 Cancun 2019 ,2019-04-16 00:00:00 ,Henry Craig ,Tom Fawcett ,2 ,1 ,6 ,4 ,7 , , ,3 ,6 ,5 , , ,HARD ,futures ,ITF
M15 Cancun 2019 ,2019-04-16 00:00:00 ,Evan Zhu ,Joao Victor Ortega ,2 ,0 ,6 ,6 , , , ,0 ,0 , , , ,HARD ,futures ,ITF
M15 Cancun 2019 ,2019-04-16 00:00:00 ,Jordan Hasson ,Austin Rapp ,2 ,1 ,2 ,7 ,1 , , ,6 ,5 ,9 , , ,HARD ,futures ,ITF
M15 Cancun 2019 ,2019-04-16 00:00:00 ,Yshai Oliel ,Gabriel Petit ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,HARD ,futures ,ITF
M15 Guayaquil 2019 ,2019-04-16 00:00:00 ,Justin Butsch ,Igor Sao Thiago ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,futures ,ITF
M15 Guayaquil 2019 ,2019-04-16 00:00:00 ,Javier Naser ,Raul Gerardo Centeno Arteaga ,2 ,1 ,6 ,6 ,6 , , ,3 ,7 ,0 , , ,CLAY ,futures ,ITF
M15 Guayaquil 2019 ,2019-04-16 00:00:00 ,Conner Huertas Del Pino ,Andres Vazquez Machuca ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,CLAY ,futures ,ITF
M15 Guayaquil 2019 ,2019-04-16 00:00:00 ,Rodrigo Echavarria ,Felipe Santamaria ,2 ,0 ,6 ,6 , , , ,2 ,0 , , , ,CLAY ,futures ,ITF
M15 Guayaquil 2019 ,2019-04-16 00:00:00 ,Leonardo Aboian ,Enrique Bogo ,2 ,1 ,6 ,2 ,7 , , ,4 ,6 ,5 , , ,CLAY ,futures ,ITF
M15 Guayaquil 2019 ,2019-04-16 00:00:00 ,Federico Juan Aguilar ,Sebastian Murillo ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,CLAY ,futures ,ITF
M15 Guayaquil 2019 ,2019-04-16 00:00:00 ,Cayetano March ,Boruch Skierkier ,2 ,0 ,6 ,6 , , , ,2 ,2 , , , ,CLAY ,futures ,ITF
M15 Guayaquil 2019 ,2019-04-16 00:00:00 ,Matyas Fuele ,Mauricio Echazu ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,CLAY ,futures ,ITF
M15 Guayaquil 2019 ,2019-04-16 00:00:00 ,Fermin Tenti ,Ignacio Monzon ,2 ,0 ,6 ,7 , , , ,1 ,6 , , , ,CLAY ,futures ,ITF
M15 Guayaquil 2019 ,2019-04-16 00:00:00 ,Joao Marcos Nusdeo ,Oscar Matias Leiva Biason ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,CLAY ,futures ,ITF
M15 Guayaquil 2019 ,2019-04-16 00:00:00 ,Marco Saffratti ,Alberto Odiseo Alvarado Berrospi ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,CLAY ,futures ,ITF
M15 Guayaquil 2019 ,2019-04-16 00:00:00 ,Ciro Lampasas ,Raul Moreano Chan ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,CLAY ,futures ,ITF
M15 Guayaquil 2019 ,2019-04-16 00:00:00 ,Carlos Garcia Campoverde ,Jose Joaquin Miranda Cisneros ,2 ,0 ,6 ,6 , , , ,3 ,0 , , , ,CLAY ,futures ,ITF
M15 Madrid 2019 ,2019-04-16 00:00:00 ,Tomas Lipovsek Puches ,Nicolas Alvarez Varona ,2 ,1 ,3 ,7 ,7 , , ,6 ,5 ,6 , , ,CLAY ,futures ,ITF
M15 Madrid 2019 ,2019-04-16 00:00:00 ,Nam Hoang Ly ,Ryan James Storrie ,2 ,0 ,7 ,7 , , , ,5 ,5 , , , ,CLAY ,futures ,ITF
M15 Madrid 2019 ,2019-04-16 00:00:00 ,Jaume Pla Malfeito ,Andrey Chepelev ,2 ,1 ,6 ,4 ,6 , , ,3 ,6 ,1 , , ,CLAY ,futures ,ITF
M15 Madrid 2019 ,2019-04-16 00:00:00 ,Orlando Luz ,Pablo Masjuan Ginel ,2 ,0 ,6 ,7 , , , ,2 ,6 , , , ,CLAY ,futures ,ITF
M15 Madrid 2019 ,2019-04-16 00:00:00 ,Felipe Meligeni Rodrigues Alves ,Tiago Cacao ,2 ,0 ,6 ,6 , , , ,2 ,4 , , , ,CLAY ,futures ,ITF
M15 Madrid 2019 ,2019-04-16 00:00:00 ,Carlos Lopez Montagud ,Simon Anthony Ivanov ,2 ,0 ,6 ,6 , , , ,1 ,1 , , , ,CLAY ,futures ,ITF
M15 Orange Park 2019 ,2019-04-16 00:00:00 ,Victor Nunez ,Mwendwa Mbithi ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,CLAY ,futures ,ITF
M15 Orange Park 2019 ,2019-04-16 00:00:00 ,Agustin Velotti ,Paul Oosterbaan ,2 ,1 ,6 ,6 ,6 , , ,4 ,7 ,3 , , ,CLAY ,futures ,ITF
M15 Orange Park 2019 ,2019-04-16 00:00:00 ,Felipe Mantilla ,Grey Hamilton ,2 ,0 ,6 ,6 , , , ,2 ,4 , , , ,CLAY ,futures ,ITF
M15 Orange Park 2019 ,2019-04-16 00:00:00 ,Ricardo Rodriguez Pace ,Felix Corwin ,2 ,0 ,6 ,6 , , , ,3 ,1 , , , ,CLAY ,futures ,ITF
M15 Orange Park 2019 ,2019-04-16 00:00:00 ,Dragos Constantin Ignat ,Maxwell Giddens ,2 ,0 ,7 ,6 , , , ,6 ,2 , , , ,CLAY ,futures ,ITF
M15 Orange Park 2019 ,2019-04-16 00:00:00 ,John Harrison Richmond ,Rowland Phillips ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,futures ,ITF
M15 Orange Park 2019 ,2019-04-16 00:00:00 ,Matic Spec ,Junior A. Ore ,2 ,0 ,6 ,6 , , , ,1 ,1 , , , ,CLAY ,futures ,ITF
M15 Orange Park 2019 ,2019-04-16 00:00:00 ,Hillel Rousseau ,Noah Berry ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,CLAY ,futures ,ITF
M15 Orange Park 2019 ,2019-04-16 00:00:00 ,Alexander Cozbinov ,Ritik Sundaram ,2 ,0 ,6 ,6 , , , ,1 ,2 , , , ,CLAY ,futures ,ITF
M15 Orange Park 2019 ,2019-04-16 00:00:00 ,Kevin Major ,Peter Bertran ,2 ,1 ,6 ,5 ,1 , , ,2 ,7 ,1 , , ,CLAY ,futures ,ITF
M15 Orange Park 2019 ,2019-04-16 00:00:00 ,Daniel Fainblum ,Baker Newman ,2 ,1 ,6 ,3 ,1 , , ,3 ,6 ,7 , , ,CLAY ,futures ,ITF
M15 Orange Park 2019 ,2019-04-16 00:00:00 ,Liam Draxl ,Emmett Ward ,2 ,0 ,6 ,6 , , , ,3 ,1 , , , ,CLAY ,futures ,ITF
M15 Orange Park 2019 ,2019-04-16 00:00:00 ,Yeudy Villar ,Philip Wilbert Major ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-04-16 00:00:00 ,Mike Urbanija ,Linus Frost ,2 ,0 ,6 ,6 , , , ,1 ,0 , , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-04-16 00:00:00 ,Franco Emanuel Egea ,Petros Tsitsipas ,2 ,1 ,6 ,4 ,6 , , ,0 ,6 ,0 , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-04-16 00:00:00 ,Alessandro Coppini ,Mirko Martinez ,2 ,1 ,2 ,7 ,6 , , ,6 ,5 ,0 , , ,CLAY ,futures ,ITF
M15 Tabarka 2019 ,2019-04-16 00:00:00 ,Constantin Schmitz ,Maxime Tchoutakian ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,CLAY ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-16 00:00:00 ,Gibril Diarra ,Sebastian Prechtel ,2 ,0 ,7 ,7 , , , ,6 ,6 , , , ,CLAY ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-16 00:00:00 ,Wilson Leite ,Remy Bertola ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,CLAY ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-16 00:00:00 ,Mircea Alexandru Jecan ,Fabian Marozsan ,2 ,1 ,6 ,6 ,1 , , ,7 ,1 ,1 , , ,CLAY ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-16 00:00:00 ,Toby Martin ,Matej Sabanov ,2 ,1 ,6 ,3 ,1 , , ,2 ,6 ,4 , , ,CLAY ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-16 00:00:00 ,Duje Kekez ,Vlad Victor Cornea ,2 ,1 ,6 ,6 ,1 , , ,7 ,4 ,5 , , ,CLAY ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-16 00:00:00 ,Laurent Lokoli ,Michael Zhu ,2 ,0 ,6 ,6 , , , ,2 ,1 , , , ,CLAY ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-16 00:00:00 ,David Pichler ,Alessandro Ingarao ,2 ,1 ,0 ,6 ,1 , , ,6 ,4 ,9 , , ,CLAY ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-16 00:00:00 ,Liam Caruana ,Nerman Fatic ,2 ,1 ,6 ,5 ,6 , , ,1 ,7 ,4 , , ,CLAY ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-16 00:00:00 ,Alexander Weis ,Dragos Nicolae Madaras ,2 ,0 ,6 ,6 , , , ,3 ,1 , , , ,CLAY ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-16 00:00:00 ,Benjamin Pietri ,Federico Iannaccone ,2 ,1 ,2 ,7 ,1 , , ,6 ,5 ,9 , , ,CLAY ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-16 00:00:00 ,Kirill Kivattsev ,Alejandro Gomez ,2 ,0 ,6 ,6 , , , ,0 ,2 , , , ,CLAY ,futures ,ITF
M25 Santa Margherita Di Pula 2019 ,2019-04-16 00:00:00 ,Gabriele Bosio ,Alexandar Lazarov ,2 ,0 ,6 ,7 , , , ,1 ,6 , , , ,CLAY ,futures ,ITF
M25 Shymkent 2019 ,2019-04-16 00:00:00 ,Fabrizio Ornago ,Konstantin Kravchuk ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,futures ,ITF
M25 Shymkent 2019 ,2019-04-16 00:00:00 ,George Tsivadze ,Sagadat Ayap ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CLAY ,futures ,ITF
M25 Shymkent 2019 ,2019-04-16 00:00:00 ,Alexander Vasilenko ,Dostanbek Tashbulatov ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,CLAY ,futures ,ITF
M25 Shymkent 2019 ,2019-04-16 00:00:00 ,Alexander Boborykin ,Anton Chekhov ,2 ,0 ,6 ,7 , , , ,3 ,5 , , , ,CLAY ,futures ,ITF
M25 Shymkent 2019 ,2019-04-16 00:00:00 ,Mikalai Haliak ,Aliaksandr Liaonenka ,2 ,0 ,7 ,7 , , , ,6 ,5 , , , ,CLAY ,futures ,ITF
M25 Shymkent 2019 ,2019-04-16 00:00:00 ,Yan Bondarevskiy ,Igor Shrolik ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,CLAY ,futures ,ITF
M25 Shymkent 2019 ,2019-04-16 00:00:00 ,Martin Borisiouk ,Saida'Lo Saidkarimov ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CLAY ,futures ,ITF
M25 Shymkent 2019 ,2019-04-16 00:00:00 ,Matvey Minin ,Beibit Zhukayev ,2 ,0 ,6 ,6 , , , ,4 ,1 , , , ,CLAY ,futures ,ITF
M25 Shymkent 2019 ,2019-04-16 00:00:00 ,Timofey Skatov ,Manish Sureshkumar ,2 ,1 ,6 ,4 ,6 , , ,0 ,6 ,2 , , ,CLAY ,futures ,ITF
M25 Shymkent 2019 ,2019-04-16 00:00:00 ,Timur Maulenov ,Sultan Narbekov ,2 ,1 ,6 ,4 ,1 , , ,3 ,6 ,7 , , ,CLAY ,futures ,ITF
M25+H Abuja 2019 ,2019-04-16 00:00:00 ,Kunal Anand ,Uche Oparaoji ,2 ,0 ,6 ,6 , , , ,0 ,0 , , , ,HARD ,futures ,ITF
M25+H Abuja 2019 ,2019-04-16 00:00:00 ,Danylo Kalenichenko ,Suraj R Prabodh ,2 ,0 ,6 ,7 , , , ,4 ,5 , , , ,HARD ,futures ,ITF
M25+H Abuja 2019 ,2019-04-16 00:00:00 ,Joseph Imeh Ubon ,William Bushamuka ,2 ,0 ,7 ,7 , , , ,6 ,6 , , , ,HARD ,futures ,ITF
M25+H Abuja 2019 ,2019-04-16 00:00:00 ,Dan Added ,N. Vijay Sundar Prashanth ,2 ,0 ,6 ,6 , , , ,3 ,1 , , , ,HARD ,futures ,ITF
Monte-Carlo Rolex Masters - Monte-Carlo 2019 ,2019-04-16 00:00:00 ,Gilles Simon ,Alexei Popyrin ,2 ,0 ,7 ,6 , , , ,5 ,1 , , , ,CLAY ,atp ,ATP
Monte-Carlo Rolex Masters - Monte-Carlo 2019 ,2019-04-16 00:00:00 ,Novak Djokovic ,Philipp Kohlschreiber ,2 ,1 ,6 ,4 ,6 , , ,3 ,6 ,4 , , ,CLAY ,atp ,ATP
Monte-Carlo Rolex Masters - Monte-Carlo 2019 ,2019-04-16 00:00:00 ,Guido Pella ,Marin Cilic ,2 ,1 ,6 ,5 ,6 , , ,3 ,7 ,1 , , ,CLAY ,atp ,ATP
Monte-Carlo Rolex Masters - Monte-Carlo 2019 ,2019-04-16 00:00:00 ,Pierre Hugues Herbert ,Fernando Verdasco ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,atp ,ATP
Monte-Carlo Rolex Masters - Monte-Carlo 2019 ,2019-04-16 00:00:00 ,Marco Cecchinato ,Stan Wawrinka ,2 ,1 ,0 ,7 ,6 , , ,6 ,5 ,3 , , ,CLAY ,atp ,ATP
Monte-Carlo Rolex Masters - Monte-Carlo 2019 ,2019-04-16 00:00:00 ,Borna Coric ,Jaume Antoni Munar Clar ,2 ,1 ,6 ,7 ,6 , , ,7 ,6 ,4 , , ,CLAY ,atp ,ATP
Monte-Carlo Rolex Masters - Monte-Carlo 2019 ,2019-04-16 00:00:00 ,Cameron Norrie ,Adrian Mannarino ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,CLAY ,atp ,ATP
Monte-Carlo Rolex Masters - Monte-Carlo 2019 ,2019-04-16 00:00:00 ,Taylor Harry Fritz ,Jo Wilfried Tsonga ,1 ,0 ,6 ,2 , , , ,4 ,0 , , , ,CLAY ,atp ,ATP
Monte-Carlo Rolex Masters - Monte-Carlo 2019 ,2019-04-16 00:00:00 ,Lorenzo Sonego ,Karen Khachanov ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,CLAY ,atp ,ATP
Monte-Carlo Rolex Masters - Monte-Carlo 2019 ,2019-04-16 00:00:00 ,Felix Auger Aliassime ,Juan Ignacio Londero ,2 ,0 ,7 ,7 , , , ,5 ,6 , , , ,CLAY ,atp ,ATP
San Luis Potosi Challenger 2019 ,2019-04-16 00:00:00 ,Janko Tipsarevic ,Lucas Gomez ,2 ,1 ,6 ,5 ,6 , , ,4 ,7 ,2 , , ,CLAY ,challeger ,ATP
San Luis Potosi Challenger 2019 ,2019-04-16 00:00:00 ,Adrian Menendez Maceiras ,Manuel Sanchez ,2 ,1 ,3 ,6 ,6 , , ,6 ,1 ,2 , , ,CLAY ,challeger ,ATP
San Luis Potosi Challenger 2019 ,2019-04-16 00:00:00 ,Joao Souza ,Gerardo Lopez Villasenor ,2 ,1 ,7 ,6 ,6 , , ,5 ,7 ,3 , , ,CLAY ,challeger ,ATP
San Luis Potosi Challenger 2019 ,2019-04-16 00:00:00 ,Ante Pavic ,Roberto Cid ,2 ,1 ,6 ,1 ,6 , , ,3 ,6 ,3 , , ,CLAY ,challeger ,ATP
San Luis Potosi Challenger 2019 ,2019-04-16 00:00:00 ,Carlos Gomez Herrera ,Mirza Basic ,2 ,1 ,5 ,6 ,6 , , ,7 ,2 ,1 , , ,CLAY ,challeger ,ATP
San Luis Potosi Challenger 2019 ,2019-04-16 00:00:00 ,Facundo Mena ,Blaz Rola ,2 ,0 ,6 ,6 , , , ,2 ,4 , , , ,CLAY ,challeger ,ATP
San Luis Potosi Challenger 2019 ,2019-04-16 00:00:00 ,Joao Menezes ,Pedja Krstin ,2 ,0 ,6 ,6 , , , ,1 ,1 , , , ,CLAY ,challeger ,ATP
San Luis Potosi Challenger 2019 ,2019-04-16 00:00:00 ,Ernesto Escobedo ,Sebastian Ofner ,2 ,1 ,7 ,2 ,6 , , ,5 ,6 ,4 , , ,CLAY ,challeger ,ATP
San Luis Potosi Challenger 2019 ,2019-04-16 00:00:00 ,Alexandre Muller ,John Patrick Smith ,2 ,1 ,6 ,4 ,7 , , ,4 ,6 ,6 , , ,CLAY ,challeger ,ATP
San Luis Potosi Challenger 2019 ,2019-04-16 00:00:00 ,Alejandro Tabilo ,Manuel Guinard ,2 ,0 ,7 ,7 , , , ,6 ,5 , , , ,CLAY ,challeger ,ATP
San Luis Potosi Challenger 2019 ,2019-04-16 00:00:00 ,Marc Andrea Huesler ,Sem Verbeek ,2 ,0 ,6 ,6 , , , ,1 ,4 , , , ,CLAY ,challeger ,ATP
San Luis Potosi Challenger 2019 ,2019-04-16 00:00:00 ,Thiago Seyboth Wild ,Scott Griekspoor ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,challeger ,ATP
Sarasota Challenger 2019 ,2019-04-16 00:00:00 ,Paolo Lorenzi ,Emilio Gomez ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,CLAY ,challeger ,ATP
Sarasota Challenger 2019 ,2019-04-16 00:00:00 ,Santiago Giraldo ,Thai Kwiatkowski ,2 ,1 ,5 ,6 ,6 , , ,7 ,1 ,4 , , ,CLAY ,challeger ,ATP
Sarasota Challenger 2019 ,2019-04-16 00:00:00 ,Peter Polansky ,Collin Altamirano ,2 ,0 ,6 ,6 , , , ,1 ,4 , , , ,CLAY ,challeger ,ATP
Sarasota Challenger 2019 ,2019-04-16 00:00:00 ,Andrea Collarini ,Mitchell Krueger ,2 ,1 ,7 ,4 ,7 , , ,6 ,6 ,6 , , ,CLAY ,challeger ,ATP
Sarasota Challenger 2019 ,2019-04-16 00:00:00 ,Tennys Sandgren ,Ryan Shane ,2 ,1 ,3 ,7 ,7 , , ,6 ,6 ,6 , , ,CLAY ,challeger ,ATP
Sarasota Challenger 2019 ,2019-04-16 00:00:00 ,Guilherme Clezar ,Harri Heliovaara ,2 ,0 ,6 ,6 , , , ,2 ,4 , , , ,CLAY ,challeger ,ATP
Sarasota Challenger 2019 ,2019-04-16 00:00:00 ,Martin Cuevas ,Alejandro Gonzalez ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,CLAY ,challeger ,ATP
Sarasota Challenger 2019 ,2019-04-16 00:00:00 ,Bjorn Fratangelo ,Sumit Nagal ,2 ,1 ,6 ,3 ,7 , , ,3 ,6 ,6 , , ,CLAY ,challeger ,ATP
Sarasota Challenger 2019 ,2019-04-16 00:00:00 ,Aslan Karatsev ,Mats Moraing ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,CLAY ,challeger ,ATP
Sarasota Challenger 2019 ,2019-04-16 00:00:00 ,Daniel Elahi Galan ,Zane Khan ,2 ,0 ,7 ,6 , , , ,5 ,2 , , , ,CLAY ,challeger ,ATP
