tournament,date,aName,bName,aSets,bSets,aS1,aS2,aS3,aS4,aS5,bS1,bS2,bS3,bS4,bS5,surface,level,federation
"Movistar Open - Vina del Mar 2008" ,2008-02-01 00:00:00 ,"Jose Acasuso/Sebastian Prieto" ,"Juan Pablo Brzezicki/Ross Hutchins" ,2 ,1 ,5 ,6 ,1 , , ,7 ,3 ,5 , , ,CLAY ,atp ,ATP
"Movistar Open - Vina del Mar 2008" ,2008-02-01 00:00:00 ,"Maximo Gonzalez/Juan Monaco" ,"Adrian Garcia/Ruben Ramirez Hidalgo" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CLAY ,atp ,ATP
"Movistar Open - Vina del Mar 2008" ,2008-02-01 00:00:00 ,"Maximo Gonzalez/Juan Monaco" ,"Agustin Calleri/Luis Horna" ,1 ,0 ,w , , , , , , , , , ,CLAY ,atp ,ATP
"Movistar Open - Vina del Mar 2008" ,2008-02-01 00:00:00 ,"Adrian Garcia/Ruben Ramirez Hidalgo" ,"Carlos Berlocq/Martin Vassallo Arguello" ,2 ,0 ,6 ,6 , , , ,1 ,3 , , , ,CLAY ,atp ,ATP
"Movistar Open - Vina del Mar 2008" ,2008-02-01 00:00:00 ,"Nicolas Lapentti/Jamie Murray" ,"Fabio Fognini/Diego Hartfield" ,2 ,1 ,4 ,6 ,1 , , ,6 ,3 ,9 , , ,CLAY ,atp ,ATP
"Movistar Open - Vina del Mar 2008" ,2008-02-02 00:00:00 ,"Jose Acasuso/Sebastian Prieto" ,"Maximo Gonzalez/Juan Monaco" ,1 ,0 ,6 ,3 , , , ,1 ,0 , , , ,CLAY ,atp ,ATP
"Movistar Open - Vina del Mar 2008" ,2008-02-02 00:00:00 ,"Jose Acasuso/Sebastian Prieto" ,"Nicolas Lapentti/Jamie Murray" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,CLAY ,atp ,ATP
"Davis Cup, Group 1, 1R, AUS-TPE 4-1 2008" ,2008-02-09 00:00:00 ,"Paul Hanley/Lleyton Hewitt" ,"Yen Hsun Lu/Jimmy Wang" ,3 ,2 ,2 ,6 ,6 ,6 ,6 ,6 ,7 ,4 ,2 ,2 ,HARD ,DAVIS ,ITF
"Davis Cup, Group 1, 1R, CAN-MEX 4-1 2008" ,2008-02-09 00:00:00 ,"Daniel Nestor/Frederic Niemeyer" ,"Cesar Ramirez/Bruno Rodriguez" ,3 ,0 ,6 ,6 ,6 , , ,4 ,4 ,4 , , ,CARPET ,DAVIS ,ITF
"Davis Cup, Group 1, 1R, COL-URU 3-2 2008" ,2008-02-09 00:00:00 ,"Pablo Cuevas/Marcel Felder" ,"Michael Quintero/Carlos Salamanca" ,3 ,2 ,6 ,6 ,6 ,6 ,8 ,4 ,7 ,3 ,7 ,6 ,CLAY ,DAVIS ,ITF
"Davis Cup, Group 1, 1R, IND-UZB 3-2 2008" ,2008-02-09 00:00:00 ,"Mahesh Bhupathi/Rohan Bopanna" ,"Farrukh Dustov/Denis Istomin" ,3 ,0 ,6 ,6 ,6 , , ,3 ,3 ,4 , , ,GRASS ,DAVIS ,ITF
"Davis Cup, Group 1, 1R, JPN-PHI 5-0 2008" ,2008-02-09 00:00:00 ,"Go Soeda/Takao Suzuki" ,"Cecil Mamiit/Eric Taino" ,3 ,1 ,6 ,7 ,7 ,6 , ,7 ,6 ,6 ,4 , ,HARD ,DAVIS ,ITF
"Davis Cup, Group 1, 1R, MKD-LAT 4-1 2008" ,2008-02-09 00:00:00 ,"Lazar Magdincev/Predrag Rusevski" ,"Andis Juska/Deniss Pavlovs" ,3 ,0 ,6 ,6 ,6 , , ,1 ,3 ,0 , , ,CLAY ,DAVIS ,ITF
"Davis Cup, Group 1, 1R, SUI-POL 4-1 2008" ,2008-02-09 00:00:00 ,"Yves Allegro/Stan Wawrinka" ,"Mariusz Fyrstenberg/Marcin Matkowski" ,3 ,1 ,6 ,6 ,2 ,6 , ,4 ,3 ,6 ,3 , ,I. HARD ,DAVIS ,ITF
"Davis Cup, Group 1, 1R, THA-KAZ 3-2 2008" ,2008-02-09 00:00:00 ,"Sanchai Ratiwatana/Sonchat Ratiwatana" ,"Syrym Abdukhalikov/Dmitriy Makeyev" ,3 ,0 ,6 ,6 ,6 , , ,4 ,4 ,2 , , ,HARD ,DAVIS ,ITF
"Davis Cup, World Group, 1R, ARG-GBR 4-1 2008" ,2008-02-09 00:00:00 ,"Jose Acasuso/David Nalbandian" ,"Ross Hutchins/Jamie Murray" ,3 ,0 ,6 ,7 ,6 , , ,2 ,6 ,0 , , ,CLAY ,DAVIS ,ITF
"Davis Cup, World Group, 1R, AUT-USA 1-4 2008" ,2008-02-09 00:00:00 ,"Bob Bryan/Mike Bryan" ,"Julian Knowle/Jurgen Melzer" ,3 ,0 ,6 ,6 ,6 , , ,1 ,4 ,2 , , ,CLAY ,DAVIS ,ITF
"Davis Cup, World Group, 1R, CZE-BEL 3-2 2008" ,2008-02-09 00:00:00 ,"Tomas Berdych/Radek Stepanek" ,"Olivier Rochus/Kristof Vliegen" ,3 ,2 ,6 ,7 ,7 ,5 ,6 ,7 ,6 ,5 ,7 ,4 ,CARPET ,DAVIS ,ITF
"Davis Cup, World Group, 1R, GER-KOR 3-2 2008" ,2008-02-09 00:00:00 ,"Philipp Kohlschreiber/Philipp Petzschner" ,"Jae Sung An/Woong Sun Jun" ,3 ,0 ,6 ,6 ,6 , , ,1 ,3 ,3 , , ,CLAY ,DAVIS ,ITF
"Davis Cup, World Group, 1R, ISR-SWE 2-3 2008" ,2008-02-09 00:00:00 ,"Jonathan Erlich/Andy Ram" ,"Simon Aspelin/Robert Lindstedt" ,3 ,0 ,6 ,7 ,7 , , ,3 ,6 ,5 , , ,HARD ,DAVIS ,ITF
"Davis Cup, World Group, 1R, PER-ESP 0-5 2008" ,2008-02-09 00:00:00 ,"Feliciano Lopez/Fernando Verdasco" ,"Luis Horna/Ivan Miranda" ,3 ,0 ,6 ,6 ,7 , , ,3 ,4 ,6 , , ,CLAY ,DAVIS ,ITF
"Davis Cup, World Group, 1R, ROU-FRA 0-5 2008" ,2008-02-09 00:00:00 ,"Arnaud Clement/Michael Llodra" ,"Florin Mergea/Horia Tecau" ,3 ,2 ,6 ,6 ,6 ,3 ,6 ,3 ,4 ,7 ,6 ,2 ,I. HARD ,DAVIS ,ITF
"Davis Cup, World Group, 1R, RUS-SRB 3-2 2008" ,2008-02-09 00:00:00 ,"Novak Djokovic/Nenad Zimonjic" ,"Dmitry Tursunov/Mikhail Youzhny" ,3 ,0 ,6 ,7 ,7 , , ,3 ,6 ,6 , , ,I. HARD ,DAVIS ,ITF
"Brasil Open - Costa do Sauipe 2008" ,2008-02-11 00:00:00 ,"Fabio Fognini/Filippo Volandri" ,"Andre Baran/Gustavo Kuerten" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,CLAY ,atp ,ATP
"Delray Beach International Tennis Championships - Delray Beach 2008" ,2008-02-11 00:00:00 ,"Scott Lipsky/David Martin" ,"Vince Spadea/Donald Young" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,HARD ,atp ,ATP
"Open 13 - Marseille 2008" ,2008-02-11 00:00:00 ,"Marin Cilic/Gilles Simon" ,"Mario Ancic/Sebastien Grosjean" ,2 ,1 ,6 ,3 ,1 , , ,4 ,6 ,6 , , ,I. HARD ,atp ,ATP
"Open 13 - Marseille 2008" ,2008-02-12 00:00:00 ,"Mariusz Fyrstenberg/Marcin Matkowski" ,"Ivo Karlovic/Lovro Zovko" ,2 ,0 ,7 ,6 , , , ,5 ,4 , , , ,I. HARD ,atp ,ATP
"Open 13 - Marseille 2008" ,2008-02-12 00:00:00 ,"Simone Bolelli/Andreas Seppi" ,"Chris Haggard/Nicolas Mahut" ,2 ,1 ,4 ,6 ,1 , , ,6 ,3 ,8 , , ,I. HARD ,atp ,ATP
"Brasil Open - Costa do Sauipe 2008" ,2008-02-13 00:00:00 ,"Frantisek Cermak/Leos Friedl" ,"Juan Pablo Brzezicki/Horacio Zeballos" ,2 ,1 ,3 ,6 ,1 , , ,6 ,3 ,8 , , ,CLAY ,atp ,ATP
"Brasil Open - Costa do Sauipe 2008" ,2008-02-13 00:00:00 ,"Lucas Arnold Ker/Sebastian Prieto" ,"Nicolas Devilder/Olivier Patience" ,2 ,0 ,6 ,6 , , , ,4 ,1 , , , ,CLAY ,atp ,ATP
"Brasil Open - Costa do Sauipe 2008" ,2008-02-13 00:00:00 ,"Marcelo Melo/Andre Sa" ,"Leonardo Azzaro/Potito Starace" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,CLAY ,atp ,ATP
"Brasil Open - Costa do Sauipe 2008" ,2008-02-13 00:00:00 ,"Thomaz Bellucci/Marcos Daniel" ,"Martin Garcia/Oliver Marach" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,CLAY ,atp ,ATP
"Brasil Open - Costa do Sauipe 2008" ,2008-02-13 00:00:00 ,"Nicolas Almagro/Martin Vassallo Arguello" ,"Oscar Hernandez/Sergio Roitman" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CLAY ,atp ,ATP
"Brasil Open - Costa do Sauipe 2008" ,2008-02-13 00:00:00 ,"Marcel Granollers/Ruben Ramirez Hidalgo" ,"Peter Luczak/Boris Pashanski" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,CLAY ,atp ,ATP
"Brasil Open - Costa do Sauipe 2008" ,2008-02-13 00:00:00 ,"Albert Montanes/Santiago Ventura" ,"Carlos Berlocq/Guillermo Coria" ,2 ,1 ,2 ,7 ,1 , , ,6 ,6 ,7 , , ,CLAY ,atp ,ATP
"Delray Beach International Tennis Championships - Delray Beach 2008" ,2008-02-13 00:00:00 ,"Robert Kendrick/Sam Querrey" ,"James Blake/Kelly Jones" ,2 ,0 ,6 ,7 , , , ,3 ,5 , , , ,HARD ,atp ,ATP
"Delray Beach International Tennis Championships - Delray Beach 2008" ,2008-02-13 00:00:00 ,"Max Mirnyi/Jamie Murray" ,"Guillermo Garcia Lopez/Florent Serra" ,2 ,1 ,3 ,7 ,1 , , ,6 ,6 ,9 , , ,HARD ,atp ,ATP
"Delray Beach International Tennis Championships - Delray Beach 2008" ,2008-02-13 00:00:00 ,"Mardy Fish/Mark Knowles" ,"Eric Butorac/Todd Perry" ,2 ,1 ,1 ,7 ,1 , , ,6 ,5 ,5 , , ,HARD ,atp ,ATP
"Delray Beach International Tennis Championships - Delray Beach 2008" ,2008-02-13 00:00:00 ,"Stephen Huss/Alex Kuznetsov" ,"Igor Kunitsyn/Jim Thomas" ,2 ,1 ,4 ,7 ,1 , , ,6 ,6 ,8 , , ,HARD ,atp ,ATP
"Open 13 - Marseille 2008" ,2008-02-13 00:00:00 ,"Robert Lindstedt/Jarkko Nieminen" ,"Jordan Kerr/David Skoch" ,2 ,1 ,6 ,2 ,1 , , ,4 ,6 ,6 , , ,I. HARD ,atp ,ATP
"Open 13 - Marseille 2008" ,2008-02-13 00:00:00 ,"Julien Benneteau/Paul Henri Mathieu" ,"Sebastien de Chaunac/David Guez" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,I. HARD ,atp ,ATP
"Open 13 - Marseille 2008" ,2008-02-13 00:00:00 ,"Simon Aspelin/Julian Knowle" ,"Marcos Baghdatis/Marc Gicquel" ,2 ,0 ,6 ,6 , , , ,1 ,1 , , , ,I. HARD ,atp ,ATP
"Open 13 - Marseille 2008" ,2008-02-13 00:00:00 ,"Yves Allegro/Jeff Coetzee" ,"Paul Hanley/Daniel Nestor" ,2 ,0 ,6 ,7 , , , ,2 ,6 , , , ,I. HARD ,atp ,ATP
"Brasil Open - Costa do Sauipe 2008" ,2008-02-14 00:00:00 ,"Marcelo Melo/Andre Sa" ,"Lucas Arnold Ker/Sebastian Prieto" ,2 ,0 ,6 ,7 , , , ,1 ,6 , , , ,CLAY ,atp ,ATP
"Brasil Open - Costa do Sauipe 2008" ,2008-02-14 00:00:00 ,"Thomaz Bellucci/Marcos Daniel" ,"Nicolas Almagro/Martin Vassallo Arguello" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,CLAY ,atp ,ATP
"Brasil Open - Costa do Sauipe 2008" ,2008-02-14 00:00:00 ,"Fabio Fognini/Filippo Volandri" ,"Marcel Granollers/Ruben Ramirez Hidalgo" ,2 ,1 ,6 ,2 ,1 , , ,4 ,6 ,7 , , ,CLAY ,atp ,ATP
"Brasil Open - Costa do Sauipe 2008" ,2008-02-14 00:00:00 ,"Albert Montanes/Santiago Ventura" ,"Frantisek Cermak/Leos Friedl" ,2 ,1 ,6 ,2 ,1 , , ,2 ,6 ,8 , , ,CLAY ,atp ,ATP
"Delray Beach International Tennis Championships - Delray Beach 2008" ,2008-02-14 00:00:00 ,"Bob Bryan/Mike Bryan" ,"Hugo Armando/Xavier Malisse" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,HARD ,atp ,ATP
"Delray Beach International Tennis Championships - Delray Beach 2008" ,2008-02-14 00:00:00 ,"Aisam Qureshi/Bobby Reynolds" ,"Amer Delic/Rajeev Ram" ,2 ,1 ,6 ,6 ,1 , , ,1 ,7 ,5 , , ,HARD ,atp ,ATP
"Delray Beach International Tennis Championships - Delray Beach 2008" ,2008-02-14 00:00:00 ,"Victor Hanescu/Ross Hutchins" ,"Benjamin Becker/Jaroslav Levinsky" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,HARD ,atp ,ATP
"Open 13 - Marseille 2008" ,2008-02-14 00:00:00 ,"Julien Benneteau/Paul Henri Mathieu" ,"Robert Lindstedt/Jarkko Nieminen" ,1 ,0 ,w , , , , , , , , , ,I. HARD ,atp ,ATP
"Open 13 - Marseille 2008" ,2008-02-14 00:00:00 ,"Martin Damm/Pavel Vizner" ,"Christopher Kas/Rogier Wassen" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,I. HARD ,atp ,ATP
"Open 13 - Marseille 2008" ,2008-02-14 00:00:00 ,"Yves Allegro/Jeff Coetzee" ,"Simone Bolelli/Andreas Seppi" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,I. HARD ,atp ,ATP
"Brasil Open - Costa do Sauipe 2008" ,2008-02-15 00:00:00 ,"Marcelo Melo/Andre Sa" ,"Thomaz Bellucci/Marcos Daniel" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,CLAY ,atp ,ATP
"Brasil Open - Costa do Sauipe 2008" ,2008-02-15 00:00:00 ,"Albert Montanes/Santiago Ventura" ,"Fabio Fognini/Filippo Volandri" ,2 ,0 ,6 ,6 , , , ,0 ,2 , , , ,CLAY ,atp ,ATP
"Delray Beach International Tennis Championships - Delray Beach 2008" ,2008-02-15 00:00:00 ,"Bob Bryan/Mike Bryan" ,"Aisam Qureshi/Bobby Reynolds" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,HARD ,atp ,ATP
"Delray Beach International Tennis Championships - Delray Beach 2008" ,2008-02-15 00:00:00 ,"Max Mirnyi/Jamie Murray" ,"Victor Hanescu/Ross Hutchins" ,2 ,1 ,3 ,6 ,1 , , ,6 ,4 ,5 , , ,HARD ,atp ,ATP
"Delray Beach International Tennis Championships - Delray Beach 2008" ,2008-02-15 00:00:00 ,"Mardy Fish/Mark Knowles" ,"Scott Lipsky/David Martin" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,HARD ,atp ,ATP
"Delray Beach International Tennis Championships - Delray Beach 2008" ,2008-02-15 00:00:00 ,"Stephen Huss/Alex Kuznetsov" ,"Robert Kendrick/Sam Querrey" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,HARD ,atp ,ATP
"Open 13 - Marseille 2008" ,2008-02-15 00:00:00 ,"Simon Aspelin/Julian Knowle" ,"Marin Cilic/Gilles Simon" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,I. HARD ,atp ,ATP
"Open 13 - Marseille 2008" ,2008-02-15 00:00:00 ,"Martin Damm/Pavel Vizner" ,"Mariusz Fyrstenberg/Marcin Matkowski" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,I. HARD ,atp ,ATP
"Brasil Open - Costa do Sauipe 2008" ,2008-02-16 00:00:00 ,"Marcelo Melo/Andre Sa" ,"Albert Montanes/Santiago Ventura" ,2 ,1 ,4 ,6 ,1 , , ,6 ,2 ,7 , , ,CLAY ,atp ,ATP
"Delray Beach International Tennis Championships - Delray Beach 2008" ,2008-02-16 00:00:00 ,"Bob Bryan/Mike Bryan" ,"Mardy Fish/Mark Knowles" ,2 ,1 ,7 ,4 ,1 , , ,5 ,6 ,5 , , ,HARD ,atp ,ATP
"Open 13 - Marseille 2008" ,2008-02-16 00:00:00 ,"Martin Damm/Pavel Vizner" ,"Simon Aspelin/Julian Knowle" ,2 ,1 ,4 ,7 ,1 , , ,6 ,6 ,8 , , ,I. HARD ,atp ,ATP
"Open 13 - Marseille 2008" ,2008-02-16 00:00:00 ,"Yves Allegro/Jeff Coetzee" ,"Julien Benneteau/Paul Henri Mathieu" ,2 ,1 ,7 ,5 ,1 , , ,5 ,7 ,6 , , ,I. HARD ,atp ,ATP
"Delray Beach International Tennis Championships - Delray Beach 2008" ,2008-02-17 00:00:00 ,"Max Mirnyi/Jamie Murray" ,"Stephen Huss/Alex Kuznetsov" ,2 ,0 ,7 ,6 , , , ,5 ,1 , , , ,HARD ,atp ,ATP
"Delray Beach International Tennis Championships - Delray Beach 2008" ,2008-02-17 00:00:00 ,"Max Mirnyi/Jamie Murray" ,"Bob Bryan/Mike Bryan" ,2 ,1 ,6 ,3 ,1 , , ,4 ,6 ,6 , , ,HARD ,atp ,ATP
"Open 13 - Marseille 2008" ,2008-02-17 00:00:00 ,"Martin Damm/Pavel Vizner" ,"Yves Allegro/Jeff Coetzee" ,2 ,0 ,7 ,7 , , , ,6 ,5 , , , ,I. HARD ,atp ,ATP
"ABN AMRO World Tennis Tournament - Rotterdam 2008" ,2008-02-18 00:00:00 ,"Mariusz Fyrstenberg/Marcin Matkowski" ,"Jordan Kerr/David Skoch" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,I. HARD ,atp ,ATP
"ABN AMRO World Tennis Tournament - Rotterdam 2008" ,2008-02-18 00:00:00 ,"Rafael Nadal/Tommy Robredo" ,"Feliciano Lopez/Fernando Verdasco" ,2 ,0 ,7 ,7 , , , ,6 ,5 , , , ,I. HARD ,atp ,ATP
"ABN AMRO World Tennis Tournament - Rotterdam 2008" ,2008-02-18 00:00:00 ,"Tomas Berdych/Dmitry Tursunov" ,"Christopher Kas/Rogier Wassen" ,2 ,0 ,6 ,6 , , , ,2 ,4 , , , ,I. HARD ,atp ,ATP
"Copa Telmex - Buenos Aires 2008" ,2008-02-18 00:00:00 ,"Frantisek Cermak/Leos Friedl" ,"Fabio Fognini/Filippo Volandri" ,2 ,1 ,6 ,3 ,1 , , ,3 ,6 ,6 , , ,CLAY ,atp ,ATP
"Copa Telmex - Buenos Aires 2008" ,2008-02-18 00:00:00 ,"Juan Pablo Brzezicki/Santiago Ventura" ,"Oliver Marach/Michal Mertinak" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,atp ,ATP
"Copa Telmex - Buenos Aires 2008" ,2008-02-18 00:00:00 ,"Jose Acasuso/Mariano Hood" ,"Leonardo Azzaro/Potito Starace" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CLAY ,atp ,ATP
"ABN AMRO World Tennis Tournament - Rotterdam 2008" ,2008-02-19 00:00:00 ,"Julien Benneteau/Nicolas Mahut" ,"Paul Hanley/Robert Lindstedt" ,2 ,0 ,6 ,6 , , , ,4 ,1 , , , ,I. HARD ,atp ,ATP
"ABN AMRO World Tennis Tournament - Rotterdam 2008" ,2008-02-19 00:00:00 ,"Philipp Kohlschreiber/Mikhail Youzhny" ,"Martin Damm/Pavel Vizner" ,2 ,0 ,7 ,6 , , , ,5 ,4 , , , ,I. HARD ,atp ,ATP
"ABN AMRO World Tennis Tournament - Rotterdam 2008" ,2008-02-19 00:00:00 ,"Robin Haase/Peter Wessels" ,"Daniel Nestor/Nenad Zimonjic" ,2 ,1 ,6 ,3 ,1 , , ,4 ,6 ,1 , , ,I. HARD ,atp ,ATP
"Copa Telmex - Buenos Aires 2008" ,2008-02-19 00:00:00 ,"Albert Montanes/Ruben Ramirez Hidalgo" ,"Carlos Berlocq/Horacio Zeballos" ,2 ,0 ,6 ,6 , , , ,3 ,0 , , , ,CLAY ,atp ,ATP
"SAP Open - San Jose 2008" ,2008-02-19 00:00:00 ,"Bob Bryan/Mike Bryan" ,"Chris Haggard/Bobby Reynolds" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,I. HARD ,atp ,ATP
"SAP Open - San Jose 2008" ,2008-02-19 00:00:00 ,"Sanchai Ratiwatana/Sonchat Ratiwatana" ,"Eric Butorac/Todd Perry" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,I. HARD ,atp ,ATP
"SAP Open - San Jose 2008" ,2008-02-19 00:00:00 ,"Scott Lipsky/David Martin" ,"Igor Kunitsyn/Jim Thomas" ,2 ,1 ,4 ,6 ,1 , , ,6 ,3 ,1 , , ,I. HARD ,atp ,ATP
"SAP Open - San Jose 2008" ,2008-02-19 00:00:00 ,"Mahesh Bhupathi/Mark Knowles" ,"Jaroslav Levinsky/Radek Stepanek" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,I. HARD ,atp ,ATP
"SAP Open - San Jose 2008" ,2008-02-19 00:00:00 ,"Victor Hanescu/Ross Hutchins" ,"Robert Kendrick/Sam Querrey" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,I. HARD ,atp ,ATP
"SAP Open - San Jose 2008" ,2008-02-19 00:00:00 ,"John Isner/Donald Young" ,"Mardy Fish/Jurgen Melzer" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,I. HARD ,atp ,ATP
"SAP Open - San Jose 2008" ,2008-02-19 00:00:00 ,"Steve Darcis/Kristof Vliegen" ,"Jan Michael Gambill/Sam Warburg" ,2 ,1 ,2 ,7 ,1 , , ,6 ,6 ,7 , , ,I. HARD ,atp ,ATP
"ABN AMRO World Tennis Tournament - Rotterdam 2008" ,2008-02-20 00:00:00 ,"Jonathan Erlich/Andy Ram" ,"Jeff Coetzee/Wesley Moodie" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,I. HARD ,atp ,ATP
"ABN AMRO World Tennis Tournament - Rotterdam 2008" ,2008-02-20 00:00:00 ,"Simon Aspelin/Julian Knowle" ,"Jesse Huta Galung/Matwe Middelkoop" ,2 ,0 ,6 ,7 , , , ,3 ,5 , , , ,I. HARD ,atp ,ATP
"Copa Telmex - Buenos Aires 2008" ,2008-02-20 00:00:00 ,"Lucas Arnold Ker/Sebastian Prieto" ,"Pablo Cuevas/Brian Dabul" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,CLAY ,atp ,ATP
"Copa Telmex - Buenos Aires 2008" ,2008-02-20 00:00:00 ,"Agustin Calleri/Luis Horna" ,"Maximo Gonzalez/Marcel Granollers" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,CLAY ,atp ,ATP
"Copa Telmex - Buenos Aires 2008" ,2008-02-20 00:00:00 ,"Oscar Hernandez/Sergio Roitman" ,"Pablo Andujar/Daniel Gimeno Traver" ,2 ,1 ,6 ,3 ,1 , , ,4 ,6 ,7 , , ,CLAY ,atp ,ATP
"Copa Telmex - Buenos Aires 2008" ,2008-02-20 00:00:00 ,"Werner Eschauer/Peter Luczak" ,"Juan Martin Aranguren/Diego Junqueira" ,2 ,1 ,4 ,6 ,1 , , ,6 ,3 ,1 , , ,CLAY ,atp ,ATP
"SAP Open - San Jose 2008" ,2008-02-20 00:00:00 ,"Bob Bryan/Mike Bryan" ,"John Isner/Donald Young" ,2 ,1 ,6 ,4 ,1 , , ,3 ,6 ,5 , , ,I. HARD ,atp ,ATP
"SAP Open - San Jose 2008" ,2008-02-20 00:00:00 ,"Max Mirnyi/Jamie Murray" ,"Rohan Bopanna/Aisam Qureshi" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,I. HARD ,atp ,ATP
"ABN AMRO World Tennis Tournament - Rotterdam 2008" ,2008-02-21 00:00:00 ,"Simon Aspelin/Julian Knowle" ,"Rafael Nadal/Tommy Robredo" ,1 ,0 ,w , , , , , , , , , ,I. HARD ,atp ,ATP
"ABN AMRO World Tennis Tournament - Rotterdam 2008" ,2008-02-21 00:00:00 ,"Philipp Kohlschreiber/Mikhail Youzhny" ,"Mariusz Fyrstenberg/Marcin Matkowski" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , , ,I. HARD ,atp ,ATP
"Copa Telmex - Buenos Aires 2008" ,2008-02-21 00:00:00 ,"Albert Montanes/Ruben Ramirez Hidalgo" ,"Oscar Hernandez/Sergio Roitman" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CLAY ,atp ,ATP
"Copa Telmex - Buenos Aires 2008" ,2008-02-21 00:00:00 ,"Werner Eschauer/Peter Luczak" ,"Juan Pablo Brzezicki/Santiago Ventura" ,2 ,1 ,6 ,3 ,1 , , ,4 ,6 ,8 , , ,CLAY ,atp ,ATP
"SAP Open - San Jose 2008" ,2008-02-21 00:00:00 ,"Sanchai Ratiwatana/Sonchat Ratiwatana" ,"Victor Hanescu/Ross Hutchins" ,2 ,0 ,7 ,7 , , , ,6 ,5 , , , ,I. HARD ,atp ,ATP
"SAP Open - San Jose 2008" ,2008-02-21 00:00:00 ,"Steve Darcis/Kristof Vliegen" ,"Max Mirnyi/Jamie Murray" ,2 ,1 ,6 ,3 ,1 , , ,4 ,6 ,6 , , ,I. HARD ,atp ,ATP
"ABN AMRO World Tennis Tournament - Rotterdam 2008" ,2008-02-22 00:00:00 ,"Jonathan Erlich/Andy Ram" ,"Julien Benneteau/Nicolas Mahut" ,2 ,1 ,6 ,5 ,1 , , ,2 ,7 ,6 , , ,I. HARD ,atp ,ATP
"ABN AMRO World Tennis Tournament - Rotterdam 2008" ,2008-02-22 00:00:00 ,"Tomas Berdych/Dmitry Tursunov" ,"Robin Haase/Peter Wessels" ,2 ,0 ,6 ,6 , , , ,1 ,4 , , , ,I. HARD ,atp ,ATP
"Copa Telmex - Buenos Aires 2008" ,2008-02-22 00:00:00 ,"Werner Eschauer/Peter Luczak" ,"Albert Montanes/Ruben Ramirez Hidalgo" ,2 ,1 ,4 ,6 ,1 , , ,6 ,3 ,1 , , ,CLAY ,atp ,ATP
"Copa Telmex - Buenos Aires 2008" ,2008-02-22 00:00:00 ,"Jose Acasuso/Mariano Hood" ,"Lucas Arnold Ker/Sebastian Prieto" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,CLAY ,atp ,ATP
"SAP Open - San Jose 2008" ,2008-02-22 00:00:00 ,"Scott Lipsky/David Martin" ,"Mahesh Bhupathi/Mark Knowles" ,2 ,1 ,2 ,7 ,1 , , ,6 ,6 ,8 , , ,I. HARD ,atp ,ATP
"ABN AMRO World Tennis Tournament - Rotterdam 2008" ,2008-02-23 00:00:00 ,"Philipp Kohlschreiber/Mikhail Youzhny" ,"Simon Aspelin/Julian Knowle" ,2 ,0 ,7 ,7 , , , ,6 ,5 , , , ,I. HARD ,atp ,ATP
"ABN AMRO World Tennis Tournament - Rotterdam 2008" ,2008-02-23 00:00:00 ,"Tomas Berdych/Dmitry Tursunov" ,"Jonathan Erlich/Andy Ram" ,2 ,1 ,7 ,4 ,1 , , ,5 ,6 ,7 , , ,I. HARD ,atp ,ATP
