tournament,date,aName,bName,aSets,bSets,aS1,aS2,aS3,aS4,aS5,bS1,bS2,bS3,bS4,bS5,surface,level,federation
"Murcia Challenger 2019" ,2019-04-09 00:00:00 ,"Kimmer Coppejans/Lukas Rosol" ,"Carlos Boluda Purkiss/Sergio Gutierrez Ferrol" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CLAY ,challeger ,ATP
"Murcia Challenger 2019" ,2019-04-09 00:00:00 ,"Rameez Junaid/Andrei Vasilevski" ,"Gerard Granollers/Pedro Martinez Portero" ,2 ,1 ,5 ,6 ,1 , , ,7 ,2 ,4 , , ,CLAY ,challeger ,ATP
"Taipei City Challenger 2019" ,2019-04-09 00:00:00 ,"Sander Arends/Tristan Samuel Weissborn" ,"Dennis Novak/Sergiy Stakhovsky" ,2 ,1 ,3 ,6 ,1 , , ,6 ,4 ,4 , , ,I. HARD ,challeger ,ATP
"Taipei City Challenger 2019" ,2019-04-09 00:00:00 ,"Maxime Janvier/Stephane Robert" ,"David Pel/Hans Podlipnik Castillo" ,2 ,1 ,6 ,6 ,1 , , ,1 ,7 ,6 , , ,I. HARD ,challeger ,ATP
"Taipei City Challenger 2019" ,2019-04-09 00:00:00 ,"Jason Jung/Jimmy Wang" ,"Yu Hsiou Hsu/Tung Lin Wu" ,2 ,1 ,5 ,7 ,1 , , ,7 ,6 ,8 , , ,I. HARD ,challeger ,ATP
"Taipei City Challenger 2019" ,2019-04-09 00:00:00 ,"Goncalo Oliveira/Yasutaka Uchiyama" ,"Ti Chen/Ray Ho" ,2 ,1 ,6 ,6 ,1 , , ,3 ,7 ,3 , , ,I. HARD ,challeger ,ATP
"US Men's Clay Court Championship - Houston 2019" ,2019-04-09 00:00:00 ,"Taylor Harry Fritz/Reilly Opelka" ,"Luke Bambridge/Jonny O'Mara" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CLAY ,atp ,ATP
"US Men's Clay Court Championship - Houston 2019" ,2019-04-09 00:00:00 ,"Jeremy Chardy/Fabrice Martin" ,"Pablo Cuevas/Hugo Dellien" ,2 ,0 ,7 ,6 , , , ,5 ,3 , , , ,CLAY ,atp ,ATP
"US Men's Clay Court Championship - Houston 2019" ,2019-04-09 00:00:00 ,"Ryan Harrison/Mackenzie McDonald" ,"Marcelo Arevalo/James Cerretani" ,2 ,1 ,4 ,6 ,1 , , ,6 ,4 ,2 , , ,CLAY ,atp ,ATP
"Barletta Challenger 2019" ,2019-04-10 00:00:00 ,"Denys Molchanov/Igor Zelenay" ,"Filippo Baldi/Andrea Pellegrino" ,1 ,0 ,w , , , , , , , , , ,CLAY ,challeger ,ATP
"Barletta Challenger 2019" ,2019-04-10 00:00:00 ,"Karol Drzewiecki/Szymon Walkow" ,"Lorenzo Giustino/Nino Serdarusic" ,2 ,1 ,7 ,6 ,1 , , ,6 ,7 ,5 , , ,CLAY ,challeger ,ATP
"Barletta Challenger 2019" ,2019-04-10 00:00:00 ,"Oscar Otte/Andreas Siljestrom" ,"Andrea Collarini/Federico Coria" ,2 ,0 ,6 ,6 , , , ,2 ,0 , , , ,CLAY ,challeger ,ATP
"Barletta Challenger 2019" ,2019-04-10 00:00:00 ,"Peter Heller/Scott Puodziunas" ,"Andrea Arnaboldi/Viktor Galovic" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,CLAY ,challeger ,ATP
"Barletta Challenger 2019" ,2019-04-10 00:00:00 ,"Giorgio Portaluri/Giuseppe Tresca" ,"Lorenzo Musetti/Giulio Zeppieri" ,2 ,1 ,6 ,3 ,1 , , ,4 ,6 ,5 , , ,CLAY ,challeger ,ATP
"Barletta Challenger 2019" ,2019-04-10 00:00:00 ,"Tomislav Brkic/Tomislav Draganja" ,"Julian Ocleppo/Stefano Travaglia" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,CLAY ,challeger ,ATP
"Barletta Challenger 2019" ,2019-04-10 00:00:00 ,"Karim Mohamed Maamoun/Skander Mansouri" ,"Nikola Milojevic/Mohamed Safwat" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,CLAY ,challeger ,ATP
"Barletta Challenger 2019" ,2019-04-10 00:00:00 ,"Nikola Cacic/Jurij Rodionov" ,"Scott Clayton/Fernando Romboli" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,CLAY ,challeger ,ATP
"Grand Prix Hassan II - Marrakech 2019" ,2019-04-10 00:00:00 ,"Leander Paes/Benoit Paire" ,"Oliver Marach/Philipp Oswald" ,2 ,1 ,7 ,3 ,1 , , ,5 ,6 ,1 , , ,CLAY ,atp ,ATP
"Grand Prix Hassan II - Marrakech 2019" ,2019-04-10 00:00:00 ,"Simone Bolelli/Malek Jaziri" ,"Sander Gille/Joran Vliegen" ,1 ,0 ,6 ,2 , , , ,2 ,1 , , , ,CLAY ,atp ,ATP
"Grand Prix Hassan II - Marrakech 2019" ,2019-04-10 00:00:00 ,"Jurgen Melzer/Franko Skugor" ,"Amine Ahouda/Adam Moundir" ,2 ,0 ,6 ,6 , , , ,2 ,1 , , , ,CLAY ,atp ,ATP
"Grand Prix Hassan II - Marrakech 2019" ,2019-04-10 00:00:00 ,"Rohan Bopanna/Dominic Inglot" ,"Roman Jebavy/Andres Molteni" ,2 ,1 ,0 ,6 ,1 , , ,6 ,3 ,8 , , ,CLAY ,atp ,ATP
"Murcia Challenger 2019" ,2019-04-10 00:00:00 ,"Thomaz Bellucci/Guillermo Duran" ,"David Perez Sanz/Oriol Roca Batalla" ,2 ,1 ,6 ,4 ,1 , , ,4 ,6 ,6 , , ,CLAY ,challeger ,ATP
"Murcia Challenger 2019" ,2019-04-10 00:00:00 ,"Fabricio Neis/David Vega Hernandez" ,"Ruben Bemelmans/Arthur De Greef" ,2 ,1 ,6 ,5 ,1 , , ,2 ,7 ,7 , , ,CLAY ,challeger ,ATP
"Murcia Challenger 2019" ,2019-04-10 00:00:00 ,"Ariel Behar/Andrea Vavassori" ,"Nicolas Almagro/Juan Antonio Marin" ,2 ,0 ,6 ,6 , , , ,1 ,3 , , , ,CLAY ,challeger ,ATP
"Murcia Challenger 2019" ,2019-04-10 00:00:00 ,"Ivan Gakhov/Enrique Lopez Perez" ,"Harri Heliovaara/Luis David Martinez" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,challeger ,ATP
"Taipei City Challenger 2019" ,2019-04-10 00:00:00 ,"Toshihide Matsui/Hiroki Moriya" ,"Max Purcell/Luke Saville" ,2 ,1 ,6 ,3 ,1 , , ,4 ,6 ,7 , , ,I. HARD ,challeger ,ATP
"Taipei City Challenger 2019" ,2019-04-10 00:00:00 ,"Cheng Peng Hsieh/Christopher Rungkat" ,"Ruben Gonzales/Sonchat Ratiwatana" ,2 ,1 ,6 ,6 ,1 , , ,7 ,1 ,9 , , ,I. HARD ,challeger ,ATP
"Taipei City Challenger 2019" ,2019-04-10 00:00:00 ,"Saketh Sai Myneni/Ramkumar Ramanathan" ,"Soon Woo Kwon/Tsung Hua Yang" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,I. HARD ,challeger ,ATP
"Taipei City Challenger 2019" ,2019-04-10 00:00:00 ,"N.Sriram Balaji/Jonathan Erlich" ,"Luca Margaroli/Vishnu Vardhan" ,2 ,1 ,6 ,3 ,1 , , ,4 ,6 ,9 , , ,I. HARD ,challeger ,ATP
"US Men's Clay Court Championship - Houston 2019" ,2019-04-10 00:00:00 ,"Bob Bryan/Mike Bryan" ,"Robert Galloway/Nathaniel Lammons" ,2 ,1 ,6 ,6 ,1 , , ,3 ,7 ,4 , , ,CLAY ,atp ,ATP
"US Men's Clay Court Championship - Houston 2019" ,2019-04-10 00:00:00 ,"Santiago Gonzalez/Aisam Qureshi" ,"Marcel Granollers/Matt Reid" ,2 ,0 ,6 ,7 , , , ,1 ,5 , , , ,CLAY ,atp ,ATP
"US Men's Clay Court Championship - Houston 2019" ,2019-04-10 00:00:00 ,"Ken Skupski/Neal Skupski" ,"Bradley Klahn/Sam Querrey" ,2 ,1 ,6 ,2 ,1 , , ,3 ,6 ,9 , , ,CLAY ,atp ,ATP
"US Men's Clay Court Championship - Houston 2019" ,2019-04-10 00:00:00 ,"Jeevan Nedunchezhiyan/Purav Raja" ,"Nicholas Monroe/Miguel Angel Reyes Varela" ,2 ,1 ,6 ,6 ,1 , , ,3 ,7 ,8 , , ,CLAY ,atp ,ATP
"Barletta Challenger 2019" ,2019-04-11 00:00:00 ,"Denys Molchanov/Igor Zelenay" ,"Peter Heller/Scott Puodziunas" ,2 ,0 ,6 ,7 , , , ,2 ,6 , , , ,CLAY ,challeger ,ATP
"Barletta Challenger 2019" ,2019-04-11 00:00:00 ,"Oscar Otte/Andreas Siljestrom" ,"Giorgio Portaluri/Giuseppe Tresca" ,2 ,1 ,6 ,7 ,1 , , ,7 ,6 ,3 , , ,CLAY ,challeger ,ATP
"Barletta Challenger 2019" ,2019-04-11 00:00:00 ,"Tomislav Brkic/Tomislav Draganja" ,"Karol Drzewiecki/Szymon Walkow" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,CLAY ,challeger ,ATP
"Barletta Challenger 2019" ,2019-04-11 00:00:00 ,"Nikola Cacic/Jurij Rodionov" ,"Karim Mohamed Maamoun/Skander Mansouri" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,CLAY ,challeger ,ATP
"Grand Prix Hassan II - Marrakech 2019" ,2019-04-11 00:00:00 ,"Matwe Middelkoop/Frederik Nielsen" ,"Kevin Krawietz/Andreas Mies" ,2 ,1 ,1 ,6 ,1 , , ,6 ,4 ,8 , , ,CLAY ,atp ,ATP
"Grand Prix Hassan II - Marrakech 2019" ,2019-04-11 00:00:00 ,"Jurgen Melzer/Franko Skugor" ,"Rohan Bopanna/Dominic Inglot" ,2 ,1 ,6 ,6 ,1 , , ,3 ,7 ,7 , , ,CLAY ,atp ,ATP
"Murcia Challenger 2019" ,2019-04-11 00:00:00 ,"Fabricio Neis/David Vega Hernandez" ,"Ivan Gakhov/Enrique Lopez Perez" ,2 ,0 ,6 ,6 , , , ,4 ,1 , , , ,CLAY ,challeger ,ATP
"Murcia Challenger 2019" ,2019-04-11 00:00:00 ,"Marcus Daniell/David Marrero" ,"Thomaz Bellucci/Guillermo Duran" ,2 ,1 ,6 ,6 ,1 , , ,7 ,2 ,7 , , ,CLAY ,challeger ,ATP
"Murcia Challenger 2019" ,2019-04-11 00:00:00 ,"Ariel Behar/Andrea Vavassori" ,"Kimmer Coppejans/Lukas Rosol" ,1 ,0 ,w , , , , , , , , , ,CLAY ,challeger ,ATP
"Murcia Challenger 2019" ,2019-04-11 00:00:00 ,"Rameez Junaid/Andrei Vasilevski" ,"Raul Brancaccio/Sergio Martos Gornes" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,CLAY ,challeger ,ATP
"Taipei City Challenger 2019" ,2019-04-11 00:00:00 ,"Sander Arends/Tristan Samuel Weissborn" ,"Maxime Janvier/Stephane Robert" ,2 ,1 ,7 ,4 ,1 , , ,6 ,6 ,8 , , ,I. HARD ,challeger ,ATP
"Taipei City Challenger 2019" ,2019-04-11 00:00:00 ,"Goncalo Oliveira/Yasutaka Uchiyama" ,"Toshihide Matsui/Hiroki Moriya" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,I. HARD ,challeger ,ATP
"US Men's Clay Court Championship - Houston 2019" ,2019-04-11 00:00:00 ,"Bob Bryan/Mike Bryan" ,"Jeevan Nedunchezhiyan/Purav Raja" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,CLAY ,atp ,ATP
"US Men's Clay Court Championship - Houston 2019" ,2019-04-11 00:00:00 ,"Santiago Gonzalez/Aisam Qureshi" ,"Taylor Harry Fritz/Reilly Opelka" ,1 ,0 ,w , , , , , , , , , ,CLAY ,atp ,ATP
"US Men's Clay Court Championship - Houston 2019" ,2019-04-11 00:00:00 ,"Ken Skupski/Neal Skupski" ,"Jeremy Chardy/Fabrice Martin" ,2 ,1 ,3 ,6 ,1 , , ,6 ,3 ,1 , , ,CLAY ,atp ,ATP
"US Men's Clay Court Championship - Houston 2019" ,2019-04-11 00:00:00 ,"Austin Krajicek/Artem Sitak" ,"Ryan Harrison/Mackenzie McDonald" ,2 ,0 ,6 ,7 , , , ,0 ,5 , , , ,CLAY ,atp ,ATP
"Barletta Challenger 2019" ,2019-04-12 00:00:00 ,"Denys Molchanov/Igor Zelenay" ,"Oscar Otte/Andreas Siljestrom" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,CLAY ,challeger ,ATP
"Barletta Challenger 2019" ,2019-04-12 00:00:00 ,"Tomislav Brkic/Tomislav Draganja" ,"Nikola Cacic/Jurij Rodionov" ,2 ,1 ,7 ,4 ,1 , , ,6 ,6 ,7 , , ,CLAY ,challeger ,ATP
"Grand Prix Hassan II - Marrakech 2019" ,2019-04-12 00:00:00 ,"Matwe Middelkoop/Frederik Nielsen" ,"Simone Bolelli/Malek Jaziri" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,CLAY ,atp ,ATP
"Grand Prix Hassan II - Marrakech 2019" ,2019-04-12 00:00:00 ,"Jurgen Melzer/Franko Skugor" ,"Leander Paes/Benoit Paire" ,2 ,1 ,1 ,6 ,1 , , ,6 ,3 ,5 , , ,CLAY ,atp ,ATP
"Murcia Challenger 2019" ,2019-04-12 00:00:00 ,"Marcus Daniell/David Marrero" ,"Ariel Behar/Andrea Vavassori" ,2 ,1 ,4 ,6 ,1 , , ,6 ,3 ,2 , , ,CLAY ,challeger ,ATP
"Murcia Challenger 2019" ,2019-04-12 00:00:00 ,"Rameez Junaid/Andrei Vasilevski" ,"Fabricio Neis/David Vega Hernandez" ,2 ,1 ,6 ,6 ,1 , , ,3 ,7 ,4 , , ,CLAY ,challeger ,ATP
"Taipei City Challenger 2019" ,2019-04-12 00:00:00 ,"Cheng Peng Hsieh/Christopher Rungkat" ,"Jason Jung/Jimmy Wang" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,I. HARD ,challeger ,ATP
"Taipei City Challenger 2019" ,2019-04-12 00:00:00 ,"Sander Arends/Tristan Samuel Weissborn" ,"Goncalo Oliveira/Yasutaka Uchiyama" ,2 ,1 ,2 ,6 ,1 , , ,6 ,3 ,9 , , ,I. HARD ,challeger ,ATP
"Taipei City Challenger 2019" ,2019-04-12 00:00:00 ,"N.Sriram Balaji/Jonathan Erlich" ,"Saketh Sai Myneni/Ramkumar Ramanathan" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,I. HARD ,challeger ,ATP
"US Men's Clay Court Championship - Houston 2019" ,2019-04-12 00:00:00 ,"Ken Skupski/Neal Skupski" ,"Austin Krajicek/Artem Sitak" ,2 ,0 ,6 ,6 , , , ,1 ,4 , , , ,CLAY ,atp ,ATP
"Barletta Challenger 2019" ,2019-04-13 00:00:00 ,"Denys Molchanov/Igor Zelenay" ,"Tomislav Brkic/Tomislav Draganja" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,CLAY ,challeger ,ATP
"Grand Prix Hassan II - Marrakech 2019" ,2019-04-13 00:00:00 ,"Jurgen Melzer/Franko Skugor" ,"Matwe Middelkoop/Frederik Nielsen" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,CLAY ,atp ,ATP
"Murcia Challenger 2019" ,2019-04-13 00:00:00 ,"Marcus Daniell/David Marrero" ,"Rameez Junaid/Andrei Vasilevski" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,challeger ,ATP
"Taipei City Challenger 2019" ,2019-04-13 00:00:00 ,"N.Sriram Balaji/Jonathan Erlich" ,"Cheng Peng Hsieh/Christopher Rungkat" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,I. HARD ,challeger ,ATP
"US Men's Clay Court Championship - Houston 2019" ,2019-04-13 00:00:00 ,"Santiago Gonzalez/Aisam Qureshi" ,"Bob Bryan/Mike Bryan" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,CLAY ,atp ,ATP
"Monte-Carlo Rolex Masters - Monte-Carlo 2019" ,2019-04-14 00:00:00 ,"Maximo Gonzalez/Horacio Zeballos" ,"Marco Cecchinato/Andreas Seppi" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,CLAY ,atp ,ATP
"Monte-Carlo Rolex Masters - Monte-Carlo 2019" ,2019-04-14 00:00:00 ,"Jamie Murray/Bruno Soares" ,"Rohan Bopanna/Dominic Inglot" ,2 ,1 ,4 ,6 ,1 , , ,6 ,3 ,1 , , ,CLAY ,atp ,ATP
"Monte-Carlo Rolex Masters - Monte-Carlo 2019" ,2019-04-14 00:00:00 ,"Oliver Marach/Mate Pavic" ,"Ben Mclachlan/Jan Lennard Struff" ,2 ,1 ,5 ,7 ,1 , , ,7 ,6 ,9 , , ,CLAY ,atp ,ATP
"Monte-Carlo Rolex Masters - Monte-Carlo 2019" ,2019-04-14 00:00:00 ,"Karen Khachanov/Feliciano Lopez" ,"Jean Julien Rojer/Horia Tecau" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,CLAY ,atp ,ATP
"Taipei City Challenger 2019" ,2019-04-14 00:00:00 ,"N.Sriram Balaji/Jonathan Erlich" ,"Sander Arends/Tristan Samuel Weissborn" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,I. HARD ,challeger ,ATP
"US Men's Clay Court Championship - Houston 2019" ,2019-04-14 00:00:00 ,"Santiago Gonzalez/Aisam Qureshi" ,"Ken Skupski/Neal Skupski" ,2 ,1 ,3 ,6 ,1 , , ,6 ,4 ,6 , , ,CLAY ,atp ,ATP
"Monte-Carlo Rolex Masters - Monte-Carlo 2019" ,2019-04-15 00:00:00 ,"Juan Sebastian Cabal/Robert Farah" ,"Marko Djokovic/Novak Djokovic" ,2 ,0 ,6 ,6 , , , ,1 ,3 , , , ,CLAY ,atp ,ATP
"Monte-Carlo Rolex Masters - Monte-Carlo 2019" ,2019-04-15 00:00:00 ,"Alexander Zverev/Mischa Zverev" ,"Romain Arneodo/Hugo Nys" ,2 ,1 ,4 ,6 ,1 , , ,6 ,4 ,7 , , ,CLAY ,atp ,ATP
"Monte-Carlo Rolex Masters - Monte-Carlo 2019" ,2019-04-15 00:00:00 ,"Henri Kontinen/John Peers" ,"Grigor Dimitrov/Stan Wawrinka" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,CLAY ,atp ,ATP
"Monte-Carlo Rolex Masters - Monte-Carlo 2019" ,2019-04-15 00:00:00 ,"Ivan Dodig/Edouard Roger Vasselin" ,"Laslo Djere/Divij Sharan" ,2 ,0 ,6 ,6 , , , ,2 ,1 , , , ,CLAY ,atp ,ATP
"Monte-Carlo Rolex Masters - Monte-Carlo 2019" ,2019-04-15 00:00:00 ,"Robin Haase/Wesley Koolhof" ,"Pierre Hugues Herbert/Nicolas Mahut" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , , ,CLAY ,atp ,ATP
"Anning Challenger 2019" ,2019-04-16 00:00:00 ,"Mao Xin Gong/Ze Zhang" ,"Xin Gao/Zhizhen Zhang" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,CLAY ,challeger ,ATP
"Anning Challenger 2019" ,2019-04-16 00:00:00 ,"Max Purcell/Luke Saville" ,"Zhe Li/Goncalo Oliveira" ,2 ,0 ,7 ,6 , , , ,5 ,3 , , , ,CLAY ,challeger ,ATP
"Anning Challenger 2019" ,2019-04-16 00:00:00 ,"David Pel/Hans Podlipnik Castillo" ,"Jason Jung/Sanchai Ratiwatana" ,2 ,1 ,5 ,6 ,1 , , ,7 ,1 ,4 , , ,CLAY ,challeger ,ATP
"Anning Challenger 2019" ,2019-04-16 00:00:00 ,"Yan Bai/Fajing Sun" ,"Sonchat Ratiwatana/Christopher Rungkat" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,CLAY ,challeger ,ATP
"Monte-Carlo Rolex Masters - Monte-Carlo 2019" ,2019-04-16 00:00:00 ,"Nikola Mektic/Franko Skugor" ,"Matwe Middelkoop/Stefanos Tsitsipas" ,2 ,0 ,6 ,7 , , , ,3 ,5 , , , ,CLAY ,atp ,ATP
"Monte-Carlo Rolex Masters - Monte-Carlo 2019" ,2019-04-16 00:00:00 ,"Jurgen Melzer/Dominic Thiem" ,"Philipp Kohlschreiber/Fernando Verdasco" ,2 ,0 ,6 ,7 , , , ,4 ,5 , , , ,CLAY ,atp ,ATP
"Monte-Carlo Rolex Masters - Monte-Carlo 2019" ,2019-04-16 00:00:00 ,"Radu Albot/Nikoloz Basilashvili" ,"Raven Klaasen/Joe Salisbury" ,2 ,1 ,6 ,6 ,1 , , ,3 ,7 ,7 , , ,CLAY ,atp ,ATP
"Monte-Carlo Rolex Masters - Monte-Carlo 2019" ,2019-04-16 00:00:00 ,"Marcelo Demoliner/Daniil Medvedev" ,"David Goffin/Lucas Pouille" ,2 ,0 ,7 ,6 , , , ,5 ,3 , , , ,CLAY ,atp ,ATP
"Monte-Carlo Rolex Masters - Monte-Carlo 2019" ,2019-04-16 00:00:00 ,"Marton Fucsovics/Guido Pella" ,"Matteo Berrettini/Fabio Fognini" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,CLAY ,atp ,ATP
"Monte-Carlo Rolex Masters - Monte-Carlo 2019" ,2019-04-16 00:00:00 ,"Diego Sebastian Schwartzman/Joao Sousa" ,"Kyle Edmund/Neal Skupski" ,2 ,1 ,5 ,6 ,1 , , ,7 ,4 ,5 , , ,CLAY ,atp ,ATP
"San Luis Potosi Challenger 2019" ,2019-04-16 00:00:00 ,"Gonzalo Escobar/Luis David Martinez" ,"John Paul Fruttero/Marc Andrea Huesler" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,challeger ,ATP
"San Luis Potosi Challenger 2019" ,2019-04-16 00:00:00 ,"Ariel Behar/Roberto Quiroz" ,"Dustin Brown/Adil Shamasdin" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,challeger ,ATP
"Sarasota Challenger 2019" ,2019-04-16 00:00:00 ,"Treat Conrad Huey/Fabrice Martin" ,"Andre Goransson/Hunter Reese" ,2 ,1 ,4 ,6 ,1 , , ,6 ,3 ,5 , , ,CLAY ,challeger ,ATP
"Sarasota Challenger 2019" ,2019-04-16 00:00:00 ,"Mitchell Krueger/Matt Reid" ,"Russell Berdusco/Micah Braswell" ,2 ,0 ,7 ,7 , , , ,5 ,6 , , , ,CLAY ,challeger ,ATP
"Tunis Challenger 2019" ,2019-04-16 00:00:00 ,"Daniel Gimeno Traver/Pedro Martinez Portero" ,"Joao Domingues/Pedro Sousa" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,CLAY ,challeger ,ATP
"Tunis Challenger 2019" ,2019-04-16 00:00:00 ,"Benjamin Bonzi/Quentin Halys" ,"Skander Ben Abdallah/Adam Nagoudi" ,2 ,0 ,6 ,6 , , , ,1 ,1 , , , ,CLAY ,challeger ,ATP
"Tunis Challenger 2019" ,2019-04-16 00:00:00 ,"Facundo Arguello/Guillermo Duran" ,"Sander Gille/Leander Paes" ,2 ,1 ,1 ,6 ,1 , , ,6 ,4 ,1 , , ,CLAY ,challeger ,ATP
"Anning Challenger 2019" ,2019-04-17 00:00:00 ,"Sander Arends/Tristan Samuel Weissborn" ,"Ramkumar Ramanathan/Vishnu Vardhan" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , , ,CLAY ,challeger ,ATP
"Anning Challenger 2019" ,2019-04-17 00:00:00 ,"Prajnesh Gunneswaran/Saketh Sai Myneni" ,"Enrique Lopez Perez/Luca Margaroli" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,CLAY ,challeger ,ATP
"Anning Challenger 2019" ,2019-04-17 00:00:00 ,"Kamil Majchrzak/Toshihide Matsui" ,"Cheng Peng Hsieh/Tsung Hua Yang" ,2 ,1 ,7 ,4 ,1 , , ,6 ,6 ,7 , , ,CLAY ,challeger ,ATP
"Anning Challenger 2019" ,2019-04-17 00:00:00 ,"N.Sriram Balaji/James Cerretani" ,"Yecong He/Di Wu" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,CLAY ,challeger ,ATP
"Monte-Carlo Rolex Masters - Monte-Carlo 2019" ,2019-04-17 00:00:00 ,"Maximo Gonzalez/Horacio Zeballos" ,"Oliver Marach/Mate Pavic" ,2 ,1 ,6 ,3 ,1 , , ,3 ,6 ,6 , , ,CLAY ,atp ,ATP
"Monte-Carlo Rolex Masters - Monte-Carlo 2019" ,2019-04-17 00:00:00 ,"Nikola Mektic/Franko Skugor" ,"Karen Khachanov/Feliciano Lopez" ,2 ,1 ,3 ,6 ,1 , , ,6 ,3 ,4 , , ,CLAY ,atp ,ATP
"Monte-Carlo Rolex Masters - Monte-Carlo 2019" ,2019-04-17 00:00:00 ,"Lukasz Kubot/Marcelo Melo" ,"Marcel Granollers/Marc Lopez" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,CLAY ,atp ,ATP
"Monte-Carlo Rolex Masters - Monte-Carlo 2019" ,2019-04-17 00:00:00 ,"Jamie Murray/Bruno Soares" ,"Ivan Dodig/Edouard Roger Vasselin" ,2 ,1 ,7 ,6 ,1 , , ,6 ,7 ,8 , , ,CLAY ,atp ,ATP
"Monte-Carlo Rolex Masters - Monte-Carlo 2019" ,2019-04-17 00:00:00 ,"Robin Haase/Wesley Koolhof" ,"Alexander Zverev/Mischa Zverev" ,2 ,1 ,6 ,6 ,1 , , ,7 ,4 ,8 , , ,CLAY ,atp ,ATP
"San Luis Potosi Challenger 2019" ,2019-04-17 00:00:00 ,"Marcelo Arevalo/Miguel Angel Reyes Varela" ,"Baptiste Crepatte/Manuel Guinard" ,2 ,0 ,6 ,6 , , , ,2 ,2 , , , ,CLAY ,challeger ,ATP
"San Luis Potosi Challenger 2019" ,2019-04-17 00:00:00 ,"Evan King/Nathan Pasha" ,"Lucas Miedler/Sebastian Ofner" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,CLAY ,challeger ,ATP
"San Luis Potosi Challenger 2019" ,2019-04-17 00:00:00 ,"Renzo Olivo/Luis Patino" ,"Hans Hach Verdugo/Ante Pavic" ,2 ,0 ,7 ,6 , , , ,5 ,3 , , , ,CLAY ,challeger ,ATP
"San Luis Potosi Challenger 2019" ,2019-04-17 00:00:00 ,"Nicolas Mejia/Emilio Nava" ,"Matias Franco Descotte/Joao Souza" ,2 ,1 ,6 ,6 ,1 , , ,7 ,4 ,5 , , ,CLAY ,challeger ,ATP
"San Luis Potosi Challenger 2019" ,2019-04-17 00:00:00 ,"Adrian Menendez Maceiras/Roberto Ortega Olmedo" ,"Sergio Galdos/Federico Zeballos" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,challeger ,ATP
"San Luis Potosi Challenger 2019" ,2019-04-17 00:00:00 ,"John Patrick Smith/Sem Verbeek" ,"Ernesto Escobedo/Manuel Sanchez" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,CLAY ,challeger ,ATP
"Sarasota Challenger 2019" ,2019-04-17 00:00:00 ,"Roberto Maytin/Fernando Romboli" ,"Arthur Rinderknech/Denis Yevseyev" ,2 ,1 ,7 ,6 ,1 , , ,6 ,7 ,7 , , ,CLAY ,challeger ,ATP
"Sarasota Challenger 2019" ,2019-04-17 00:00:00 ,"Luke Bambridge/Jonny O'Mara" ,"Tennys Sandgren/James Ward" ,2 ,1 ,6 ,3 ,1 , , ,2 ,6 ,6 , , ,CLAY ,challeger ,ATP
"Sarasota Challenger 2019" ,2019-04-17 00:00:00 ,"Alex Lawson/Peter Polansky" ,"Sandro Ehrat/Alexander Zhurbin" ,2 ,0 ,7 ,6 , , , ,6 ,2 , , , ,CLAY ,challeger ,ATP
