tournament,date,aName,bName,aSets,bSets,aS1,aS2,aS3,aS4,aS5,bS1,bS2,bS3,bS4,bS5,surface,level,federation
"Savannah Challenger 2018" ,2018-05-03 00:00:00 ,"Martin Cuevas/Hugo Dellien" ,"Marc Polmans/Max Purcell" ,2 ,1 ,3 ,6 ,1 , , ,6 ,4 ,7 , , ,CLAY ,challeger ,ATP
"Seoul Challenger 2018" ,2018-05-03 00:00:00 ,"Ti Chen/Chu Huan Yi" ,"Sanchai Ratiwatana/Sonchat Ratiwatana" ,2 ,1 ,7 ,4 ,1 , , ,6 ,6 ,8 , , ,HARD ,challeger ,ATP
"Seoul Challenger 2018" ,2018-05-03 00:00:00 ,"Di Wu/Ze Zhang" ,"Mao Xin Gong/Yasutaka Uchiyama" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,HARD ,challeger ,ATP
"Seoul Challenger 2018" ,2018-05-03 00:00:00 ,"Toshihide Matsui/Frederik Nielsen" ,"Cheng Peng Hsieh/Christopher Rungkat" ,2 ,0 ,7 ,6 , , , ,6 ,1 , , , ,HARD ,challeger ,ATP
"Seoul Challenger 2018" ,2018-05-03 00:00:00 ,"Alexander Bury/Hsien Yin Peng" ,"Kamil Majchrzak/Luke Saville" ,2 ,0 ,6 ,6 , , , ,2 ,4 , , , ,HARD ,challeger ,ATP
"Seoul Challenger 2018" ,2018-05-03 00:00:00 ,"Tatsuma Ito/Mackenzie McDonald" ,"Matt Reid/Dudi Sela" ,2 ,0 ,6 ,7 , , , ,4 ,5 , , , ,HARD ,challeger ,ATP
"Seoul Challenger 2018" ,2018-05-03 00:00:00 ,"Ruben Gonzales/Jason Jung" ,"Yunseong Chung/Yosuke Watanuki" ,2 ,1 ,4 ,6 ,1 , , ,6 ,2 ,1 , , ,HARD ,challeger ,ATP
"TEB BNP Paribas Istanbul Open - Istanbul 2018" ,2018-05-03 00:00:00 ,"Dominic Inglot/Robert Lindstedt" ,"Ken Skupski/Neal Skupski" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,CLAY ,atp ,ATP
"TEB BNP Paribas Istanbul Open - Istanbul 2018" ,2018-05-03 00:00:00 ,"James Cerretani/Daniel Nestor" ,"Romain Arneodo/Hugo Nys" ,2 ,1 ,6 ,4 ,1 , , ,4 ,6 ,4 , , ,CLAY ,atp ,ATP
"TEB BNP Paribas Istanbul Open - Istanbul 2018" ,2018-05-03 00:00:00 ,"Marcin Matkowski/Divij Sharan" ,"Dusan Lajovic/Viktor Troicki" ,1 ,0 ,w , , , , , , , , , ,CLAY ,atp ,ATP
"BMW Open - Munich 2018" ,2018-05-04 00:00:00 ,"Nikola Mektic/Alexander Peya" ,"Lukasz Kubot/Marcelo Melo" ,2 ,1 ,2 ,7 ,1 , , ,6 ,6 ,5 , , ,CLAY ,atp ,ATP
"Glasgow Challenger 2018" ,2018-05-04 00:00:00 ,"Gerard Granollers/Guillermo Olaso" ,"Harri Heliovaara/Evgeny Karlovskiy" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,I. HARD ,challeger ,ATP
"Ostrava Challenger 2018" ,2018-05-04 00:00:00 ,"Lukas Rosol/Sergiy Stakhovsky" ,"Tomasz Bednarek/Andreas Mies" ,2 ,0 ,7 ,6 , , , ,5 ,3 , , , ,CLAY ,challeger ,ATP
"Ostrava Challenger 2018" ,2018-05-04 00:00:00 ,"Attila Balazs/Goncalo Oliveira" ,"Benjamin Bonzi/Mark Vervoort" ,2 ,1 ,5 ,6 ,1 , , ,7 ,2 ,8 , , ,CLAY ,challeger ,ATP
"Ostrava Challenger 2018" ,2018-05-04 00:00:00 ,"Benjamin Bonzi/Mark Vervoort" ,"Rameez Junaid/David Pel" ,2 ,0 ,7 ,6 , , , ,5 ,3 , , , ,CLAY ,challeger ,ATP
"Puerto Vallarta Challenger 2018" ,2018-05-04 00:00:00 ,"Benjamin Lock/Fernando Romboli" ,"Nicolas Barrientos/Alejandro Gomez" ,2 ,0 ,6 ,6 , , , ,3 ,4 , , , ,HARD ,challeger ,ATP
"Puerto Vallarta Challenger 2018" ,2018-05-04 00:00:00 ,"Ante Pavic/Danilo Petrovic" ,"Gonzalo Escobar/Manuel Sanchez" ,2 ,1 ,6 ,3 ,1 , , ,3 ,6 ,1 , , ,HARD ,challeger ,ATP
"Savannah Challenger 2018" ,2018-05-04 00:00:00 ,"Enrique Lopez Perez/Jeevan Nedunchezhiyan" ,"Hunter Johnson/Yates Johnson" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,CLAY ,challeger ,ATP
"Seoul Challenger 2018" ,2018-05-04 00:00:00 ,"Ti Chen/Chu Huan Yi" ,"Di Wu/Ze Zhang" ,2 ,0 ,7 ,6 , , , ,5 ,2 , , , ,HARD ,challeger ,ATP
"Seoul Challenger 2018" ,2018-05-04 00:00:00 ,"Toshihide Matsui/Frederik Nielsen" ,"Tatsuma Ito/Mackenzie McDonald" ,2 ,1 ,6 ,3 ,1 , , ,4 ,6 ,1 , , ,HARD ,challeger ,ATP
"Seoul Challenger 2018" ,2018-05-04 00:00:00 ,"Alexander Bury/Hsien Yin Peng" ,"Ruben Gonzales/Jason Jung" ,2 ,1 ,6 ,1 ,1 , , ,4 ,6 ,6 , , ,HARD ,challeger ,ATP
"TEB BNP Paribas Istanbul Open - Istanbul 2018" ,2018-05-04 00:00:00 ,"Dominic Inglot/Robert Lindstedt" ,"Marcin Matkowski/Divij Sharan" ,2 ,1 ,6 ,2 ,1 , , ,4 ,6 ,4 , , ,CLAY ,atp ,ATP
"TEB BNP Paribas Istanbul Open - Istanbul 2018" ,2018-05-04 00:00:00 ,"Ben McLachlan/Nicholas Monroe" ,"Denys Molchanov/Franko Skugor" ,2 ,1 ,6 ,6 ,1 , , ,4 ,7 ,8 , , ,CLAY ,atp ,ATP
"BMW Open - Munich 2018" ,2018-05-05 00:00:00 ,"Ivan Dodig/Rajeev Ram" ,"Tim Puetz/Jan Lennard Struff" ,2 ,0 ,6 ,6 , , , ,1 ,3 , , , ,CLAY ,atp ,ATP
"Glasgow Challenger 2018" ,2018-05-05 00:00:00 ,"Scott Clayton/Jonny O'Mara" ,"David Guez/Yannick Mertens" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,I. HARD ,challeger ,ATP
"Millennium Estoril Open - Estoril 2018" ,2018-05-05 00:00:00 ,"Wesley Koolhof/Artem Sitak" ,"Jonathan Eysseric/Joe Salisbury" ,2 ,0 ,7 ,6 , , , ,5 ,3 , , , ,CLAY ,atp ,ATP
"Millennium Estoril Open - Estoril 2018" ,2018-05-05 00:00:00 ,"Kyle Edmund/Cameron Norrie" ,"Leonardo Mayer/Joao Sousa" ,2 ,0 ,6 ,7 , , , ,2 ,6 , , , ,CLAY ,atp ,ATP
"Ostrava Challenger 2018" ,2018-05-05 00:00:00 ,"Attila Balazs/Goncalo Oliveira" ,"Lukas Rosol/Sergiy Stakhovsky" ,2 ,0 ,6 ,7 , , , ,0 ,5 , , , ,CLAY ,challeger ,ATP
"Puerto Vallarta Challenger 2018" ,2018-05-05 00:00:00 ,"Ante Pavic/Danilo Petrovic" ,"Benjamin Lock/Fernando Romboli" ,2 ,1 ,6 ,6 ,1 , , ,7 ,4 ,5 , , ,HARD ,challeger ,ATP
"Savannah Challenger 2018" ,2018-05-05 00:00:00 ,"Luke Bambridge/Akira Santillan" ,"Martin Cuevas/Hugo Dellien" ,2 ,1 ,6 ,1 ,1 , , ,4 ,6 ,7 , , ,CLAY ,challeger ,ATP
"Seoul Challenger 2018" ,2018-05-05 00:00:00 ,"Ti Chen/Chu Huan Yi" ,"Alexander Bury/Hsien Yin Peng" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,HARD ,challeger ,ATP
"TEB BNP Paribas Istanbul Open - Istanbul 2018" ,2018-05-05 00:00:00 ,"Ben McLachlan/Nicholas Monroe" ,"James Cerretani/Daniel Nestor" ,2 ,1 ,6 ,2 ,1 , , ,2 ,6 ,6 , , ,CLAY ,atp ,ATP
"BMW Open - Munich 2018" ,2018-05-06 00:00:00 ,"Ivan Dodig/Rajeev Ram" ,"Nikola Mektic/Alexander Peya" ,2 ,0 ,6 ,7 , , , ,3 ,5 , , , ,CLAY ,atp ,ATP
"Glasgow Challenger 2018" ,2018-05-06 00:00:00 ,"Gerard Granollers/Guillermo Olaso" ,"Scott Clayton/Jonny O'Mara" ,2 ,0 ,6 ,7 , , , ,1 ,5 , , , ,I. HARD ,challeger ,ATP
"Millennium Estoril Open - Estoril 2018" ,2018-05-06 00:00:00 ,"Kyle Edmund/Cameron Norrie" ,"Wesley Koolhof/Artem Sitak" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,CLAY ,atp ,ATP
"Savannah Challenger 2018" ,2018-05-06 00:00:00 ,"Luke Bambridge/Akira Santillan" ,"Enrique Lopez Perez/Jeevan Nedunchezhiyan" ,2 ,0 ,6 ,6 , , , ,2 ,2 , , , ,CLAY ,challeger ,ATP
"Seoul Challenger 2018" ,2018-05-06 00:00:00 ,"Toshihide Matsui/Frederik Nielsen" ,"Ti Chen/Chu Huan Yi" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,HARD ,challeger ,ATP
"TEB BNP Paribas Istanbul Open - Istanbul 2018" ,2018-05-06 00:00:00 ,"Dominic Inglot/Robert Lindstedt" ,"Ben McLachlan/Nicholas Monroe" ,2 ,1 ,3 ,6 ,1 , , ,6 ,3 ,8 , , ,CLAY ,atp ,ATP
"Aix En Provence Challenger 2018" ,2018-05-07 00:00:00 ,"Mats Moraing/Oscar Otte" ,"Geoffrey Blancaneaux/Constant Lestienne" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,challeger ,ATP
"Aix En Provence Challenger 2018" ,2018-05-07 00:00:00 ,"John Millman/Thiago Moura Monteiro" ,"Jonathan Erlich/Scott Lipsky" ,2 ,1 ,6 ,2 ,1 , , ,3 ,6 ,6 , , ,CLAY ,challeger ,ATP
"Aix En Provence Challenger 2018" ,2018-05-07 00:00:00 ,"Guido Andreozzi/Kenny De Schepper" ,"Radu Albot/Andrei Vasilevski" ,2 ,1 ,6 ,6 ,1 , , ,7 ,1 ,1 , , ,CLAY ,challeger ,ATP
"Braga Challenger 2018" ,2018-05-07 00:00:00 ,"Gastao Elias/Pedro Sousa" ,"Francisco Cabral/Tiago Cacao" ,2 ,0 ,6 ,6 , , , ,3 ,1 , , , ,CLAY ,challeger ,ATP
"Braga Challenger 2018" ,2018-05-07 00:00:00 ,"Pedro Martinez Portero/David Vega Hernandez" ,"Goncalo Ferreira/Hugo Maia" ,2 ,0 ,6 ,6 , , , ,1 ,0 , , , ,CLAY ,challeger ,ATP
"Braga Challenger 2018" ,2018-05-07 00:00:00 ,"Sander Arends/Adil Shamasdin" ,"Tobias Kamke/Dennis Novak" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,CLAY ,challeger ,ATP
"Gimcheon Challenger 2018" ,2018-05-07 00:00:00 ,"Di Wu/Ze Zhang" ,"Yu Seob Kim/Hyung Chan Lim" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,HARD ,challeger ,ATP
"Gimcheon Challenger 2018" ,2018-05-07 00:00:00 ,"Ruan Roelofse/John Patrick Smith" ,"Mao Xin Gong/Yasutaka Uchiyama" ,2 ,0 ,7 ,7 , , , ,6 ,5 , , , ,HARD ,challeger ,ATP
"Karshi Challenger 2018" ,2018-05-07 00:00:00 ,"Sanjar Fayziev/Djurabeck Karimov" ,"Sergey Betov/Tristan Lamasine" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,HARD ,challeger ,ATP
"Karshi Challenger 2018" ,2018-05-07 00:00:00 ,"Altug Celikbilek/Cem Ilkel" ,"Farrukh Dustov/Shonigmatjon Shofayziyev" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,HARD ,challeger ,ATP
"Mutua Madrid Open - Madrid 2018" ,2018-05-07 00:00:00 ,"Pablo Cuevas/Marcel Granollers" ,"Juan Martin del Potro/Dominic Thiem" ,2 ,0 ,6 ,7 , , , ,3 ,6 , , , ,CLAY ,atp ,ATP
"Mutua Madrid Open - Madrid 2018" ,2018-05-07 00:00:00 ,"Robin Haase/Jean Julien Rojer" ,"Santiago Gonzalez/Aisam Qureshi" ,2 ,0 ,7 ,6 , , , ,5 ,3 , , , ,CLAY ,atp ,ATP
"Rome Challenger 2018" ,2018-05-07 00:00:00 ,"Andrej Martin/Hans Podlipnik Castillo" ,"Tomislav Brkic/Patricio Heras" ,2 ,0 ,6 ,6 , , , ,2 ,4 , , , ,CLAY ,challeger ,ATP
"Rome Challenger 2018" ,2018-05-07 00:00:00 ,"Alessandro Giannessi/Alessandro Motti" ,"Enrico Dalla Valle/Giovanni Fonio" ,2 ,0 ,6 ,7 , , , ,4 ,5 , , , ,CLAY ,challeger ,ATP
"Rome Challenger 2018" ,2018-05-07 00:00:00 ,"Marin Draganja/Tomislav Draganja" ,"Zdenek Kolar/Adam Pavlasek" ,2 ,1 ,6 ,2 ,1 , , ,3 ,6 ,4 , , ,CLAY ,challeger ,ATP
"Rome Challenger 2018" ,2018-05-07 00:00:00 ,"Kevin Krawietz/Andreas Mies" ,"Kimmer Coppejans/Quentin Halys" ,2 ,0 ,6 ,6 , , , ,1 ,4 , , , ,CLAY ,challeger ,ATP
"Rome Challenger 2018" ,2018-05-07 00:00:00 ,"Daniele Bracciali/Gianluigi Quinzi" ,"Simone Bolelli/Matteo Donati" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,challeger ,ATP
"Braga Challenger 2018" ,2018-05-08 00:00:00 ,"Ariel Behar/Miguel Angel Reyes Varela" ,"Rameez Junaid/David Pel" ,2 ,0 ,6 ,7 , , , ,2 ,5 , , , ,CLAY ,challeger ,ATP
"Braga Challenger 2018" ,2018-05-08 00:00:00 ,"Tomasz Bednarek/Hunter Reese" ,"Andrea Collarini/Sumit Nagal" ,2 ,0 ,7 ,6 , , , ,6 ,2 , , , ,CLAY ,challeger ,ATP
"Braga Challenger 2018" ,2018-05-08 00:00:00 ,"Alex de Minaur/Matt Reid" ,"Antoine Hoang/Gleb Sakharov" ,2 ,1 ,6 ,6 ,1 , , ,4 ,7 ,3 , , ,CLAY ,challeger ,ATP
"Karshi Challenger 2018" ,2018-05-08 00:00:00 ,"N.sriram Balaji/Vishnu Vardhan" ,"Mikhail Elgin/Aleksandr Nedovesov" ,2 ,0 ,6 ,7 , , , ,3 ,5 , , , ,HARD ,challeger ,ATP
"Karshi Challenger 2018" ,2018-05-08 00:00:00 ,"Yaraslav Shyla/Tsung Hua Yang" ,"Saketh Sai Myneni/N. Vijay Sundar Prashanth" ,2 ,0 ,6 ,7 , , , ,2 ,6 , , , ,HARD ,challeger ,ATP
"Karshi Challenger 2018" ,2018-05-08 00:00:00 ,"Uladzimir Ignatik/Alexander Pavlioutchenkov" ,"Ivan Gakhov/Evgeny Tyurnev" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , , ,HARD ,challeger ,ATP
"Karshi Challenger 2018" ,2018-05-08 00:00:00 ,"Sergey Fomin/Khumoun Sultanov" ,"Carlos Boluda Purkiss/Roberto Ortega Olmedo" ,2 ,1 ,6 ,6 ,1 , , ,7 ,2 ,6 , , ,HARD ,challeger ,ATP
"Karshi Challenger 2018" ,2018-05-08 00:00:00 ,"Timur Khabibulin/Vladyslav Manafov" ,"Nikola Milojevic/Aldin Setkic" ,2 ,0 ,7 ,7 , , , ,6 ,6 , , , ,HARD ,challeger ,ATP
"Karshi Challenger 2018" ,2018-05-08 00:00:00 ,"Jc Aragone/Lloyd Harris" ,"Nikola Cacic/Luca Margaroli" ,2 ,1 ,6 ,4 ,1 , , ,3 ,6 ,1 , , ,HARD ,challeger ,ATP
"Mutua Madrid Open - Madrid 2018" ,2018-05-08 00:00:00 ,"David Marrero/Fernando Verdasco" ,"Alexander Zverev/Mischa Zverev" ,2 ,1 ,6 ,7 ,1 , , ,7 ,6 ,7 , , ,CLAY ,atp ,ATP
"Mutua Madrid Open - Madrid 2018" ,2018-05-08 00:00:00 ,"Nikola Mektic/Alexander Peya" ,"Kevin Anderson/Max Mirnyi" ,2 ,1 ,6 ,3 ,1 , , ,4 ,6 ,4 , , ,CLAY ,atp ,ATP
"Mutua Madrid Open - Madrid 2018" ,2018-05-08 00:00:00 ,"Raven Klaasen/Michael Venus" ,"Feliciano Lopez/Marc Lopez" ,2 ,1 ,3 ,7 ,1 , , ,6 ,5 ,8 , , ,CLAY ,atp ,ATP
"Mutua Madrid Open - Madrid 2018" ,2018-05-08 00:00:00 ,"Ben Mclachlan/Jan Lennard Struff" ,"John Isner/Jack Sock" ,2 ,0 ,6 ,7 , , , ,4 ,6 , , , ,CLAY ,atp ,ATP
"Mutua Madrid Open - Madrid 2018" ,2018-05-08 00:00:00 ,"Fabio Fognini/Diego Sebastian Schwartzman" ,"Florin Mergea/Daniel Nestor" ,2 ,1 ,3 ,6 ,1 , , ,6 ,1 ,4 , , ,CLAY ,atp ,ATP
"Rome Challenger 2018" ,2018-05-08 00:00:00 ,"Sander Gille/Joran Vliegen" ,"Andrea Arnaboldi/Matteo Viola" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,CLAY ,challeger ,ATP
"Aix En Provence Challenger 2018" ,2018-05-10 00:00:00 ,"Philipp Petzschner/Tim Puetz" ,"Guillermo Duran/Maximo Gonzalez" ,2 ,1 ,7 ,3 ,1 , , ,5 ,6 ,6 , , ,CLAY ,challeger ,ATP
"Aix En Provence Challenger 2018" ,2018-05-10 00:00:00 ,"Mats Moraing/Oscar Otte" ,"Romain Arneodo/Hugo Nys" ,2 ,1 ,6 ,6 ,1 , , ,7 ,2 ,9 , , ,CLAY ,challeger ,ATP
"Aix En Provence Challenger 2018" ,2018-05-10 00:00:00 ,"Bradley Klahn/Peter Polansky" ,"Jonathan Eysseric/Joe Salisbury" ,2 ,0 ,7 ,6 , , , ,6 ,4 , , , ,CLAY ,challeger ,ATP
"Braga Challenger 2018" ,2018-05-10 00:00:00 ,"Gastao Elias/Pedro Sousa" ,"Nathaniel Lammons/Goncalo Oliveira" ,2 ,1 ,6 ,6 ,1 , , ,7 ,2 ,7 , , ,CLAY ,challeger ,ATP
"Braga Challenger 2018" ,2018-05-10 00:00:00 ,"Sander Arends/Adil Shamasdin" ,"Gerard Granollers/Stephane Robert" ,2 ,0 ,6 ,6 , , , ,3 ,2 , , , ,CLAY ,challeger ,ATP
"Braga Challenger 2018" ,2018-05-10 00:00:00 ,"Ariel Behar/Miguel Angel Reyes Varela" ,"Alex de Minaur/Matt Reid" ,2 ,0 ,6 ,6 , , , ,4 ,1 , , , ,CLAY ,challeger ,ATP
"Gimcheon Challenger 2018" ,2018-05-10 00:00:00 ,"Sanchai Ratiwatana/Sonchat Ratiwatana" ,"Max Purcell/Luke Saville" ,2 ,0 ,6 ,6 , , , ,1 ,4 , , , ,HARD ,challeger ,ATP
"Gimcheon Challenger 2018" ,2018-05-10 00:00:00 ,"Alexander Bury/Hsien Yin Peng" ,"Ruben Gonzales/Jason Jung" ,2 ,0 ,6 ,6 , , , ,2 ,2 , , , ,HARD ,challeger ,ATP
"Gimcheon Challenger 2018" ,2018-05-10 00:00:00 ,"Frederik Nielsen/Vasek Pospisil" ,"Cheng Peng Hsieh/Christopher Rungkat" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,HARD ,challeger ,ATP
"Karshi Challenger 2018" ,2018-05-10 00:00:00 ,"Sanjar Fayziev/Djurabeck Karimov" ,"Altug Celikbilek/Cem Ilkel" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,HARD ,challeger ,ATP
"Karshi Challenger 2018" ,2018-05-10 00:00:00 ,"Timur Khabibulin/Vladyslav Manafov" ,"Jc Aragone/Lloyd Harris" ,2 ,0 ,7 ,6 , , , ,6 ,3 , , , ,HARD ,challeger ,ATP
"Mutua Madrid Open - Madrid 2018" ,2018-05-10 00:00:00 ,"Bob Bryan/Mike Bryan" ,"Damir Dzumhur/Franko Skugor" ,2 ,0 ,6 ,6 , , , ,4 ,3 , , , ,CLAY ,atp ,ATP
"Mutua Madrid Open - Madrid 2018" ,2018-05-10 00:00:00 ,"Juan Sebastian Cabal/Robert Farah" ,"Fabio Fognini/Diego Sebastian Schwartzman" ,2 ,0 ,6 ,6 , , , ,3 ,3 , , , ,CLAY ,atp ,ATP
"Mutua Madrid Open - Madrid 2018" ,2018-05-10 00:00:00 ,"Pierre Hugues Herbert/Nicolas Mahut" ,"David Marrero/Fernando Verdasco" ,2 ,0 ,6 ,6 , , , ,1 ,4 , , , ,CLAY ,atp ,ATP
"Mutua Madrid Open - Madrid 2018" ,2018-05-10 00:00:00 ,"Nikola Mektic/Alexander Peya" ,"Henri Kontinen/John Peers" ,2 ,0 ,6 ,6 , , , ,4 ,4 , , , ,CLAY ,atp ,ATP
"Mutua Madrid Open - Madrid 2018" ,2018-05-10 00:00:00 ,"Raven Klaasen/Michael Venus" ,"Rohan Bopanna/Edouard Roger Vasselin" ,2 ,1 ,4 ,7 ,1 , , ,6 ,6 ,5 , , ,CLAY ,atp ,ATP
"Mutua Madrid Open - Madrid 2018" ,2018-05-10 00:00:00 ,"Ben Mclachlan/Jan Lennard Struff" ,"Ivan Dodig/Rajeev Ram" ,2 ,0 ,6 ,6 , , , ,1 ,3 , , , ,CLAY ,atp ,ATP
"Rome Challenger 2018" ,2018-05-10 00:00:00 ,"Andrej Martin/Hans Podlipnik Castillo" ,"Denys Molchanov/Igor Zelenay" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,CLAY ,challeger ,ATP
"Rome Challenger 2018" ,2018-05-10 00:00:00 ,"Kevin Krawietz/Andreas Mies" ,"Juan Ignacio Londero/Fabricio Neis" ,2 ,0 ,6 ,7 , , , ,4 ,5 , , , ,CLAY ,challeger ,ATP
"Rome Challenger 2018" ,2018-05-10 00:00:00 ,"Daniele Bracciali/Gianluigi Quinzi" ,"Marin Draganja/Tomislav Draganja" ,2 ,0 ,7 ,6 , , , ,5 ,4 , , , ,CLAY ,challeger ,ATP
"Aix En Provence Challenger 2018" ,2018-05-11 00:00:00 ,"Philipp Petzschner/Tim Puetz" ,"Mats Moraing/Oscar Otte" ,2 ,0 ,6 ,6 , , , ,3 ,1 , , , ,CLAY ,challeger ,ATP
"Aix En Provence Challenger 2018" ,2018-05-11 00:00:00 ,"Guido Andreozzi/Kenny De Schepper" ,"Bradley Klahn/Peter Polansky" ,2 ,1 ,6 ,0 ,1 , , ,1 ,6 ,8 , , ,CLAY ,challeger ,ATP
"Braga Challenger 2018" ,2018-05-11 00:00:00 ,"Sander Arends/Adil Shamasdin" ,"Pedro Martinez Portero/David Vega Hernandez" ,2 ,0 ,6 ,6 , , , ,0 ,3 , , , ,CLAY ,challeger ,ATP
"Braga Challenger 2018" ,2018-05-11 00:00:00 ,"Ariel Behar/Miguel Angel Reyes Varela" ,"Gastao Elias/Pedro Sousa" ,2 ,1 ,7 ,6 ,1 , , ,5 ,7 ,4 , , ,CLAY ,challeger ,ATP
"Gimcheon Challenger 2018" ,2018-05-11 00:00:00 ,"Sanchai Ratiwatana/Sonchat Ratiwatana" ,"Alexander Bury/Hsien Yin Peng" ,2 ,1 ,3 ,6 ,1 , , ,6 ,3 ,4 , , ,HARD ,challeger ,ATP
"Gimcheon Challenger 2018" ,2018-05-11 00:00:00 ,"Ruan Roelofse/John Patrick Smith" ,"Frederik Nielsen/Vasek Pospisil" ,1 ,0 ,w , , , , , , , , , ,HARD ,challeger ,ATP
"Karshi Challenger 2018" ,2018-05-11 00:00:00 ,"Timur Khabibulin/Vladyslav Manafov" ,"Sanjar Fayziev/Djurabeck Karimov" ,2 ,0 ,6 ,6 , , , ,2 ,1 , , , ,HARD ,challeger ,ATP
"Mutua Madrid Open - Madrid 2018" ,2018-05-11 00:00:00 ,"Bob Bryan/Mike Bryan" ,"Jamie Murray/Bruno Soares" ,2 ,1 ,6 ,6 ,1 , , ,4 ,7 ,7 , , ,CLAY ,atp ,ATP
"Mutua Madrid Open - Madrid 2018" ,2018-05-11 00:00:00 ,"Juan Sebastian Cabal/Robert Farah" ,"Lukasz Kubot/Marcelo Melo" ,2 ,1 ,6 ,2 ,1 , , ,4 ,6 ,8 , , ,CLAY ,atp ,ATP
"Mutua Madrid Open - Madrid 2018" ,2018-05-11 00:00:00 ,"Pierre Hugues Herbert/Nicolas Mahut" ,"Ben Mclachlan/Jan Lennard Struff" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,CLAY ,atp ,ATP
"Mutua Madrid Open - Madrid 2018" ,2018-05-11 00:00:00 ,"Nikola Mektic/Alexander Peya" ,"Raven Klaasen/Michael Venus" ,2 ,1 ,6 ,6 ,1 , , ,7 ,3 ,8 , , ,CLAY ,atp ,ATP
"Rome Challenger 2018" ,2018-05-11 00:00:00 ,"Sander Gille/Joran Vliegen" ,"Daniele Bracciali/Gianluigi Quinzi" ,1 ,0 ,w , , , , , , , , , ,CLAY ,challeger ,ATP
"Rome Challenger 2018" ,2018-05-11 00:00:00 ,"Kevin Krawietz/Andreas Mies" ,"Andrej Martin/Hans Podlipnik Castillo" ,2 ,0 ,6 ,6 , , , ,4 ,2 , , , ,CLAY ,challeger ,ATP
"Aix En Provence Challenger 2018" ,2018-05-12 00:00:00 ,"Philipp Petzschner/Tim Puetz" ,"Guido Andreozzi/Kenny De Schepper" ,2 ,1 ,6 ,6 ,1 , , ,7 ,2 ,8 , , ,CLAY ,challeger ,ATP
"Braga Challenger 2018" ,2018-05-12 00:00:00 ,"Sander Arends/Adil Shamasdin" ,"Ariel Behar/Miguel Angel Reyes Varela" ,2 ,0 ,6 ,6 , , , ,2 ,1 , , , ,CLAY ,challeger ,ATP
"Gimcheon Challenger 2018" ,2018-05-12 00:00:00 ,"Ruan Roelofse/John Patrick Smith" ,"Sanchai Ratiwatana/Sonchat Ratiwatana" ,2 ,0 ,6 ,6 , , , ,2 ,3 , , , ,HARD ,challeger ,ATP
"Mutua Madrid Open - Madrid 2018" ,2018-05-12 00:00:00 ,"Bob Bryan/Mike Bryan" ,"Pierre Hugues Herbert/Nicolas Mahut" ,2 ,0 ,6 ,7 , , , ,1 ,6 , , , ,CLAY ,atp ,ATP
"Mutua Madrid Open - Madrid 2018" ,2018-05-12 00:00:00 ,"Nikola Mektic/Alexander Peya" ,"Juan Sebastian Cabal/Robert Farah" ,2 ,1 ,6 ,3 ,1 , , ,3 ,6 ,3 , , ,CLAY ,atp ,ATP
"Rome Challenger 2018" ,2018-05-12 00:00:00 ,"Kevin Krawietz/Andreas Mies" ,"Sander Gille/Joran Vliegen" ,2 ,1 ,6 ,2 ,1 , , ,3 ,6 ,4 , , ,CLAY ,challeger ,ATP
"Mutua Madrid Open - Madrid 2018" ,2018-05-13 00:00:00 ,"Nikola Mektic/Alexander Peya" ,"Bob Bryan/Mike Bryan" ,1 ,0 ,5 , , , , ,3 , , , , ,CLAY ,atp ,ATP
"Bordeaux Challenger 2018" ,2018-05-14 00:00:00 ,"Fabrice Martin/Purav Raja" ,"Hans Podlipnik Castillo/Jack Withrow" ,2 ,0 ,7 ,6 , , , ,5 ,0 , , , ,CLAY ,challeger ,ATP
"Bordeaux Challenger 2018" ,2018-05-14 00:00:00 ,"James Cerretani/Nicholas Monroe" ,"Romain Arneodo/Hugo Nys" ,2 ,1 ,2 ,6 ,1 , , ,6 ,4 ,8 , , ,CLAY ,challeger ,ATP
"Bordeaux Challenger 2018" ,2018-05-14 00:00:00 ,"Radu Albot/Stefan Kozlov" ,"Wesley Koolhof/Artem Sitak" ,2 ,0 ,7 ,6 , , , ,5 ,1 , , , ,CLAY ,challeger ,ATP
